measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Rest dotted-whole>,note,wouters1,6.0,0.0,GeneralNote
1,,<music21.note.Note B->,note,wouters2,2.0,0.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,wouters3,2.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,wouters4,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,wouters5,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,wouters6,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,wouters7,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,wouters8,0.5,3.5,GeneralNote
1,,<music21.note.Note E->,note,wouters9,1.5,4.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,wouters10,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,wouters11,0.5,5.5,GeneralNote
1,2,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note C->>,slur,wouters1048,2.5,0.0,Slur
1,,<music21.dynamics.Dynamic p>,p,wouters1088,,,DynamicPoint
1,,<music21.expressions.TextExpression 'Lento'>,Lento,wouters1132,0.0,0.0,TextExpression
1,,<music21.expressions.TextExpression 'espressivo'>,espressivo,wouters1133,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,wouters1139,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark grave Half=40>,grave,wouters1140,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,wouters1141,0.0,0.0,MetronomeMark
1,,<music21.tempo.MetronomeMark grave Half=40>,grave 40,wouters1142,0.0,0.0,MetronomeMark
2,,<music21.note.Rest dotted-whole>,note,wouters12,6.0,6.0,GeneralNote
2,,<music21.note.Note C->,note,wouters13,2.0,6.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4>,note,wouters14,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,wouters15,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,wouters16,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,wouters17,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,wouters18,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,wouters19,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,wouters20,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,wouters21,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,wouters22,0.5,11.5,GeneralNote
2,3,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note D>>,slur,wouters1049,2.5,0.0,Slur
3,,<music21.note.Rest half>,note,wouters23,2.0,12.0,GeneralNote
3,,<music21.note.Note D>,note,wouters24,2.0,12.0,GeneralNote
3,,<music21.chord.Chord E-4 F4 A-4>,note,wouters25,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,wouters26,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,wouters27,1.0,14.0,GeneralNote
3,,<music21.note.Rest quarter>,note,wouters28,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,wouters29,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,wouters30,0.5,15.0,GeneralNote
3,,<music21.note.Rest eighth>,note,wouters31,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,wouters32,0.5,15.5,GeneralNote
3,,<music21.note.Note F>,note,wouters33,0.5,15.5,GeneralNote
