measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Note B->,note,busoni1,2.0,0.0,GeneralNote
1,,<music21.articulations.Tenuto>,tenuto,busoni2,0.0,0.0,Articulation
1,,<music21.chord.Chord E-4 G-4>,note,busoni3,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 4>,fingering,busoni4,0.0,0.0,Fingering
1,,<music21.articulations.Tenuto>,tenuto,busoni5,0.0,0.0,Articulation
1,,<music21.articulations.Fingering 2>,fingering,busoni6,0.0,0.0,Fingering
1,,<music21.note.Rest dotted-whole>,note,busoni7,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,busoni8,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,busoni9,2.0,2.0,GeneralNote
1,,<music21.articulations.Tenuto>,tenuto,busoni10,0.0,0.0,Articulation
1,,<music21.note.Rest eighth>,note,busoni11,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,busoni12,0.5,3.5,GeneralNote
1,,<music21.note.Note E->,note,busoni13,1.5,4.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,busoni14,2.0,4.0,GeneralNote
1,,<music21.articulations.Tenuto>,tenuto,busoni15,0.0,0.0,Articulation
1,,<music21.note.Note G->,note,busoni16,0.5,5.5,GeneralNote
1,1,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note G->>,slur,busoni891,2.0,0.0,Slur
1,,<music21.expressions.TextExpression 'Lento'>,Lento,busoni978,0.0,0.0,TextExpression
1,,"<music21.expressions.TextExpression 'weich, zart'>","weich, zart",busoni979,0.0,0.0,TextExpression
1,,<music21.expressions.TextExpression 'dolcissimo...'>,"dolcissimo, una corda",busoni980,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,busoni1018,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,busoni1019,0.0,0.0,MetronomeMark
2,,<music21.note.Note C->,note,busoni17,2.0,6.0,GeneralNote
2,,<music21.articulations.Tenuto>,tenuto,busoni18,0.0,0.0,Articulation
2,,<music21.chord.Chord E-4 A-4>,note,busoni19,2.0,6.0,GeneralNote
2,,<music21.articulations.Fingering 4>,fingering,busoni20,0.0,0.0,Fingering
2,,<music21.articulations.Tenuto>,tenuto,busoni21,0.0,0.0,Articulation
2,,<music21.articulations.Fingering 1>,fingering,busoni22,0.0,0.0,Fingering
2,,<music21.note.Rest dotted-whole>,note,busoni23,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,busoni24,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,busoni25,2.0,8.0,GeneralNote
2,,<music21.articulations.Fingering 4>,fingering,busoni26,0.0,0.0,Fingering
2,,<music21.articulations.Tenuto>,tenuto,busoni27,0.0,0.0,Articulation
2,,<music21.articulations.Fingering 2>,fingering,busoni28,0.0,0.0,Fingering
2,,<music21.articulations.Fingering 1>,fingering,busoni29,0.0,0.0,Fingering
2,,<music21.note.Rest eighth>,note,busoni30,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,busoni31,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,busoni32,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,busoni33,2.0,10.0,GeneralNote
2,,<music21.articulations.Tenuto>,tenuto,busoni34,0.0,0.0,Articulation
2,,<music21.note.Note C->,note,busoni35,0.5,11.5,GeneralNote
2,2,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note C->>,slur,busoni892,2.0,0.0,Slur
3,,<music21.note.Note D>,note,busoni36,2.0,12.0,GeneralNote
3,,<music21.articulations.Tenuto>,tenuto,busoni37,0.0,0.0,Articulation
3,,<music21.chord.Chord E-4 F4 A-4>,note,busoni38,2.0,12.0,GeneralNote
3,,<music21.articulations.Fingering 4>,fingering,busoni39,0.0,0.0,Fingering
3,,<music21.articulations.Tenuto>,tenuto,busoni40,0.0,0.0,Articulation
3,,<music21.articulations.Fingering 3>,fingering,busoni41,0.0,0.0,Fingering
3,,<music21.articulations.Fingering 2>,fingering,busoni42,0.0,0.0,Fingering
3,,<music21.note.Rest half>,note,busoni43,2.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,busoni44,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,busoni45,2.0,14.0,GeneralNote
3,,<music21.articulations.Fingering 5>,fingering,busoni46,0.0,0.0,Fingering
3,,<music21.articulations.Tenuto>,tenuto,busoni47,0.0,0.0,Articulation
3,,<music21.note.Rest half>,note,busoni48,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,busoni49,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,busoni50,0.5,15.5,GeneralNote
3,,<music21.note.Note A->,note,busoni51,1.0,16.0,GeneralNote
3,,<music21.articulations.Fingering 231>,fingering,busoni52,0.0,0.0,Fingering
3,,<music21.chord.Chord D4 F4>,note,busoni53,2.0,16.0,GeneralNote
3,,<music21.articulations.Fingering 4>,fingering,busoni54,0.0,0.0,Fingering
3,,<music21.articulations.Tenuto>,tenuto,busoni55,0.0,0.0,Articulation
3,,<music21.articulations.Fingering 2>,fingering,busoni56,0.0,0.0,Fingering
3,,<music21.note.Rest half>,note,busoni57,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,busoni58,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,busoni59,0.25,17.25,GeneralNote
3,,<music21.articulations.Fingering 2>,fingering,busoni60,0.0,0.0,Fingering
3,,<music21.note.Note A->,note,busoni61,0.25,17.5,GeneralNote
3,,<music21.articulations.Fingering 3>,fingering,busoni62,0.0,0.0,Fingering
3,,<music21.note.Note B->,note,busoni63,0.25,17.75,GeneralNote
3,,<music21.articulations.Fingering 4>,fingering,busoni64,0.0,0.0,Fingering
4,,<music21.note.Note G->,note,busoni65,1.5,18.0,GeneralNote
4,,<music21.articulations.Fingering 2434>,fingering,busoni66,0.0,0.0,Fingering
4,,<music21.note.Note E->,note,busoni67,2.0,18.0,GeneralNote
4,,<music21.articulations.Tenuto>,tenuto,busoni68,0.0,0.0,Articulation
4,,<music21.note.Rest half>,note,busoni69,2.0,18.0,GeneralNote
4,,<music21.note.Note F>,note,busoni70,0.25,19.5,GeneralNote
4,,<music21.articulations.Fingering 2>,fingering,busoni71,0.0,0.0,Fingering
4,,<music21.note.Note E->,note,busoni72,0.25,19.75,GeneralNote
4,,<music21.articulations.Fingering 1>,fingering,busoni73,0.0,0.0,Fingering
4,,<music21.note.Note G->,note,busoni74,2.0,20.0,GeneralNote
4,,<music21.articulations.Fingering 5>,fingering,busoni75,0.0,0.0,Fingering
4,,<music21.note.Rest half>,note,busoni76,2.0,20.0,GeneralNote
4,,<music21.note.Rest half>,note,busoni77,2.0,20.0,GeneralNote
4,,<music21.note.Rest quarter>,note,busoni78,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,busoni79,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,busoni80,0.5,21.5,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5 G-5>,note,busoni81,2.0,22.0,GeneralNote
4,,<music21.note.Rest half>,note,busoni82,2.0,22.0,GeneralNote
4,,<music21.note.Rest half>,note,busoni83,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,busoni84,1.5,22.0,GeneralNote
4,,<music21.note.Note E->,note,busoni85,0.5,23.5,GeneralNote
4,5,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note B->>,slur,busoni893,2.5,0.0,Slur
4,,<music21.expressions.TextExpression 'poco espre...'>,poco espress.,busoni981,0.0,21.5,TextExpression
5,,<music21.chord.Chord G-4 B-4 D-5 G-5>,note,busoni86,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,busoni87,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,busoni88,2.0,24.0,GeneralNote
5,,<music21.note.Note B->,note,busoni89,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,busoni90,2.0,24.0,GeneralNote
