id,object,measure,type
esposito1,<music21.note.Rest eighth>,0,GeneralNote
esposito3,<music21.note.Rest eighth>,0,GeneralNote
esposito4,<music21.note.Rest eighth>,0,GeneralNote
esposito1284,<music21.spanner.Slur <music21.note.Note A><music21.note.Note A>>,0,Slur
esposito1366,<music21.dynamics.Dynamic p>,0,DynamicPoint
esposito1438,<music21.expressions.TextExpression 'Allegretto...'>,0,TextExpression
esposito1462,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,0,TempoIndication
esposito1463,<music21.tempo.MetronomeMark adagietto Dotted Quarter=66>,0,TempoIndication
esposito1464,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,0,MetronomeMark
esposito1465,<music21.tempo.MetronomeMark adagietto Dotted Quarter=66>,0,MetronomeMark
esposito6,<music21.note.Note D>,1,GeneralNote
esposito7,<music21.articulations.Fingering 2>,1,Fingering
esposito8,<music21.chord.Chord D4 F4>,1,GeneralNote
esposito9,<music21.articulations.Fingering 4>,1,Fingering
esposito10,<music21.articulations.Fingering 2>,1,Fingering
esposito11,<music21.note.Rest dotted-half>,1,GeneralNote
esposito12,<music21.note.Rest dotted-half>,1,GeneralNote
esposito13,<music21.note.Note E>,1,GeneralNote
esposito14,<music21.note.Note F>,1,GeneralNote
esposito15,<music21.note.Note E>,1,GeneralNote
esposito16,<music21.chord.Chord C#4 E4>,1,GeneralNote
esposito17,<music21.note.Note A>,1,GeneralNote
esposito18,<music21.note.Note A>,1,GeneralNote
esposito1285,<music21.spanner.Slur <music21.chord.Chord D4 F4><music21.chord.Chord C#4 E4>>,1,Slur
esposito19,<music21.note.Note F>,2,GeneralNote
esposito20,<music21.note.Note F>,2,GeneralNote
esposito21,<music21.articulations.Fingering 3>,2,Fingering
esposito22,<music21.note.Note D>,2,GeneralNote
esposito23,<music21.note.Rest dotted-half>,2,GeneralNote
esposito24,<music21.note.Rest dotted-half>,2,GeneralNote
esposito25,<music21.note.Note G>,2,GeneralNote
esposito26,<music21.note.Note F>,2,GeneralNote
esposito27,<music21.note.Note G>,2,GeneralNote
esposito28,<music21.note.Note F>,2,GeneralNote
esposito29,<music21.note.Note F>,2,GeneralNote
esposito30,<music21.note.Note G>,2,GeneralNote
esposito31,<music21.note.Note F>,2,GeneralNote
esposito32,<music21.note.Note G>,2,GeneralNote
esposito33,<music21.note.Note F>,2,GeneralNote
esposito34,<music21.note.Note A>,2,GeneralNote
esposito35,<music21.note.Note G>,2,GeneralNote
esposito36,<music21.note.Note F>,2,GeneralNote
esposito37,<music21.note.Note G>,2,GeneralNote
