id,object,measure,type
longo2,<music21.note.Rest eighth>,0,GeneralNote
longo1140,<music21.spanner.Slur <music21.note.Note A><music21.note.Note E>>,0,Slur
longo1273,<music21.dynamics.Dynamic p>,0,DynamicPoint
longo1362,<music21.expressions.TextExpression 'Allegro'>,0,TextExpression
longo1368,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,0,TempoIndication
longo1369,<music21.tempo.MetronomeMark andante Dotted Quarter=72>,0,TempoIndication
longo1370,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,0,MetronomeMark
longo1371,<music21.tempo.MetronomeMark andante Dotted Quarter=72>,0,MetronomeMark
longo3,<music21.note.Note D>,1,GeneralNote
longo4,<music21.articulations.Fingering 2>,1,Fingering
longo5,<music21.chord.Chord D4 F4>,1,GeneralNote
longo6,<music21.articulations.Fingering 3>,1,Fingering
longo7,<music21.articulations.Fingering 1>,1,Fingering
longo9,<music21.note.Note E>,1,GeneralNote
longo10,<music21.note.Note F>,1,GeneralNote
longo11,<music21.note.Note E>,1,GeneralNote
longo12,<music21.chord.Chord C#4 E4>,1,GeneralNote
longo13,<music21.note.Note A>,1,GeneralNote
longo14,<music21.note.Note A>,1,GeneralNote
longo1141,<music21.spanner.Slur <music21.chord.Chord D4 F4><music21.chord.Chord C#4 E4>>,1,Slur
longo15,<music21.note.Note G>,2,GeneralNote
longo16,<music21.articulations.Fingering 3>,2,Fingering
longo17,<music21.note.Note F>,2,GeneralNote
longo18,<music21.note.Note D>,2,GeneralNote
longo19,<music21.articulations.Fingering 3>,2,Fingering
longo20,<music21.note.Rest dotted-half>,2,GeneralNote
longo21,<music21.note.Note F>,2,GeneralNote
longo22,<music21.note.Note A>,2,GeneralNote
longo23,<music21.note.Note E>,2,GeneralNote
longo24,<music21.note.Note C>,2,GeneralNote
longo25,<music21.articulations.Fingering 4>,2,Fingering
longo26,<music21.note.Note F>,2,GeneralNote
longo27,<music21.note.Note A>,2,GeneralNote
longo28,<music21.articulations.Fingering 4>,2,Fingering
longo29,<music21.note.Note A>,2,GeneralNote
longo1142,<music21.spanner.Slur <music21.note.Note G><music21.note.Note F>>,2,Slur
longo1143,<music21.spanner.Slur <music21.note.Note A><music21.note.Note G>>,2,Slur
longo1144,<music21.spanner.Slur <music21.note.Note D><music21.note.Note D>>,2,Slur
longo30,<music21.note.Note G>,3,GeneralNote
longo31,<music21.note.Note D>,3,GeneralNote
longo32,<music21.articulations.Fingering 3>,3,Fingering
longo33,<music21.note.Note B->,3,GeneralNote
longo34,<music21.articulations.Fingering 5>,3,Fingering
longo35,<music21.note.Note B->,3,GeneralNote
longo36,<music21.articulations.Fingering 5>,3,Fingering
longo37,<music21.note.Note A>,3,GeneralNote
longo38,<music21.note.Note G>,3,GeneralNote
longo39,<music21.note.Note F>,3,GeneralNote
longo40,<music21.note.Note E>,3,GeneralNote
longo41,<music21.chord.Chord D4 E4>,3,GeneralNote
longo42,<music21.note.Note G>,3,GeneralNote
longo43,<music21.note.Note G>,3,GeneralNote
longo44,<music21.articulations.Fingering 4>,3,Fingering
longo45,<music21.note.Note F>,3,GeneralNote
longo46,<music21.note.Note E>,3,GeneralNote
longo47,<music21.note.Note D>,3,GeneralNote
longo1145,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note E>>,3,Slur
longo1146,<music21.spanner.Slur <music21.note.Note G><music21.note.Note D>>,3,Slur
longo48,<music21.note.Note D>,4,GeneralNote
longo49,<music21.articulations.Fingering 3>,4,Fingering
longo50,<music21.note.Note A>,4,GeneralNote
longo51,<music21.articulations.Fingering 5>,4,Fingering
longo52,<music21.note.Note C#>,4,GeneralNote
longo53,<music21.note.Note C#>,4,GeneralNote
longo54,<music21.note.Note E>,4,GeneralNote
longo55,<music21.note.Note C#>,4,GeneralNote
longo56,<music21.note.Note A>,4,GeneralNote
longo57,<music21.note.Note G>,4,GeneralNote
longo58,<music21.note.Note F>,4,GeneralNote
longo59,<music21.note.Note E>,4,GeneralNote
longo60,<music21.note.Note A>,4,GeneralNote
longo61,<music21.articulations.Fingering 5>,4,Fingering
longo62,<music21.articulations.Tenuto>,4,Articulation
longo63,<music21.note.Note D>,4,GeneralNote
longo1147,<music21.spanner.Slur <music21.note.Note D><music21.note.Note C#>>,4,Slur
longo1148,<music21.spanner.Slur <music21.note.Note A><music21.note.Note D>>,4,Slur
longo1307,<music21.dynamics.Diminuendo <music21.note.Note D><music21.note.Note C#>>,4,DynamicRegion
longo1309,<music21.dynamics.Crescendo <music21.note.Note C#><music21.note.Note A>>,4,DynamicRegion
longo64,<music21.note.Note C>,5,GeneralNote
longo65,<music21.articulations.Fingering 1>,5,Fingering
longo66,<music21.note.Note G>,5,GeneralNote
longo67,<music21.articulations.Fingering 2>,5,Fingering
longo68,<music21.note.Rest dotted-half>,5,GeneralNote
longo69,<music21.note.Note B->,5,GeneralNote
longo70,<music21.articulations.Fingering 2>,5,Fingering
longo71,<music21.note.Note G>,5,GeneralNote
longo72,<music21.articulations.Tenuto>,5,Articulation
longo73,<music21.note.Note G>,5,GeneralNote
longo74,<music21.articulations.Fingering 2>,5,Fingering
longo75,<music21.note.Note B->,5,GeneralNote
longo76,<music21.articulations.Fingering 2>,5,Fingering
longo77,<music21.note.Note F>,5,GeneralNote
longo78,<music21.articulations.Fingering 3>,5,Fingering
longo79,<music21.note.Note A>,5,GeneralNote
longo80,<music21.note.Note F>,5,GeneralNote
longo81,<music21.articulations.Tenuto>,5,Articulation
longo82,<music21.note.Note F>,5,GeneralNote
longo83,<music21.articulations.Fingering 2>,5,Fingering
longo1149,<music21.spanner.Slur <music21.note.Note C><music21.note.Note B->>,5,Slur
longo1150,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note A>>,5,Slur
longo1274,<music21.dynamics.Dynamic mf>,5,DynamicPoint
longo84,<music21.note.Note A>,6,GeneralNote
longo85,<music21.articulations.Fingering 2>,6,Fingering
longo86,<music21.note.Note E>,6,GeneralNote
longo87,<music21.articulations.Fingering 3>,6,Fingering
longo88,<music21.note.Rest dotted-half>,6,GeneralNote
longo89,<music21.note.Note G>,6,GeneralNote
longo90,<music21.note.Note E>,6,GeneralNote
longo91,<music21.articulations.Tenuto>,6,Articulation
longo92,<music21.note.Note E>,6,GeneralNote
longo93,<music21.note.Note G>,6,GeneralNote
longo94,<music21.note.Note D>,6,GeneralNote
longo95,<music21.note.Note F>,6,GeneralNote
longo96,<music21.note.Note D>,6,GeneralNote
longo97,<music21.articulations.Tenuto>,6,Articulation
longo98,<music21.note.Note D>,6,GeneralNote
longo1151,<music21.spanner.Slur <music21.note.Note A><music21.note.Note G>>,6,Slur
longo1152,<music21.spanner.Slur <music21.note.Note G><music21.note.Note F>>,6,Slur
longo99,<music21.note.Note F>,7,GeneralNote
longo100,<music21.note.Note C>,7,GeneralNote
longo101,<music21.note.Rest quarter>,7,GeneralNote
longo102,<music21.note.Note E>,7,GeneralNote
longo103,<music21.note.Note C>,7,GeneralNote
longo104,<music21.articulations.Tenuto>,7,Articulation
longo105,<music21.note.Note C>,7,GeneralNote
longo106,<music21.note.Rest eighth>,7,GeneralNote
longo107,<music21.note.Note E>,7,GeneralNote
longo108,<music21.note.Rest quarter>,7,GeneralNote
longo109,<music21.note.Rest quarter>,7,GeneralNote
longo110,<music21.note.Note B->,7,GeneralNote
longo111,<music21.note.Note D>,7,GeneralNote
longo112,<music21.note.Note B->,7,GeneralNote
longo113,<music21.articulations.Tenuto>,7,Articulation
longo114,<music21.note.Rest eighth>,7,GeneralNote
longo115,<music21.note.Rest eighth>,7,GeneralNote
longo116,<music21.note.Note B->,7,GeneralNote
longo1153,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E>>,7,Slur
longo1154,<music21.spanner.Slur <music21.note.Note E><music21.note.Note D>>,7,Slur
longo117,<music21.note.Note C>,8,GeneralNote
longo118,<music21.articulations.Fingering 2>,8,Fingering
longo119,<music21.note.Note A>,8,GeneralNote
longo120,<music21.note.Note D>,8,GeneralNote
longo121,<music21.articulations.Fingering 1>,8,Fingering
longo122,<music21.note.Note B->,8,GeneralNote
longo123,<music21.note.Note E>,8,GeneralNote
longo124,<music21.note.Note C>,8,GeneralNote
longo125,<music21.note.Note F>,8,GeneralNote
longo126,<music21.note.Note D>,8,GeneralNote
longo127,<music21.note.Note G>,8,GeneralNote
longo128,<music21.note.Note E>,8,GeneralNote
longo129,<music21.note.Note A>,8,GeneralNote
longo130,<music21.articulations.Staccato>,8,Articulation
longo131,<music21.note.Note F>,8,GeneralNote
longo132,<music21.articulations.Fingering 2>,8,Fingering
longo133,<music21.articulations.Staccato>,8,Articulation
longo134,<music21.note.Note G>,8,GeneralNote
longo135,<music21.articulations.Fingering 4>,8,Fingering
longo136,<music21.articulations.Staccato>,8,Articulation
longo137,<music21.note.Note E>,8,GeneralNote
longo138,<music21.articulations.Fingering 3>,8,Fingering
longo139,<music21.articulations.Staccato>,8,Articulation
longo140,<music21.note.Note F>,8,GeneralNote
longo141,<music21.articulations.Fingering 3>,8,Fingering
longo142,<music21.articulations.Staccato>,8,Articulation
longo143,<music21.note.Note D>,8,GeneralNote
longo144,<music21.articulations.Fingering 4>,8,Fingering
longo145,<music21.articulations.Staccato>,8,Articulation
longo1155,<music21.spanner.Slur <music21.note.Note C><music21.note.Note A>>,8,Slur
longo1156,<music21.spanner.Slur <music21.note.Note A><music21.note.Note F>>,8,Slur
