id,object,measure,type
N176,<music21.note.Note B->,9,GeneralNote
N177,<music21.note.Note A->,9,GeneralNote
N178,<music21.note.Note G->,9,GeneralNote
N179,<music21.note.Note F>,9,GeneralNote
N180,<music21.chord.Chord D4 F4 B-4>,9,GeneralNote
N181,<music21.note.Note G->,9,GeneralNote
N182,<music21.note.Note F>,9,GeneralNote
N183,<music21.note.Note G->,9,GeneralNote
N184,<music21.note.Note A->,9,GeneralNote
N185,<music21.note.Note G->,9,GeneralNote
N186,<music21.note.Note A->,9,GeneralNote
N187,<music21.note.Note F>,9,GeneralNote
N1056,<music21.spanner.Slur <music21.note.Note B-><music21.chord.Chord B-4 E-5 G-5 B-5>>,9,Slur
N1103,<music21.dynamics.Diminuendo <music21.note.Note F><music21.chord.Chord D-5 E-5 G-5 B-5>>,9,DynamicRegion
N188,<music21.note.Note G->,10,GeneralNote
N189,<music21.note.Note G->,10,GeneralNote
N190,<music21.chord.Chord E-4 G-4 B-4>,10,GeneralNote
N191,<music21.note.Rest dotted-whole>,10,GeneralNote
N192,<music21.note.Note A->,10,GeneralNote
N193,<music21.note.Note G->,10,GeneralNote
N194,<music21.note.Note A->,10,GeneralNote
N195,<music21.note.Note G->,10,GeneralNote
N196,<music21.note.Note A->,10,GeneralNote
N197,<music21.note.Note G->,10,GeneralNote
N198,<music21.note.Note A->,10,GeneralNote
N199,<music21.note.Note G->,10,GeneralNote
N200,<music21.note.Note F>,10,GeneralNote
N201,<music21.note.Note F>,10,GeneralNote
N202,<music21.note.Note E->,10,GeneralNote
N203,<music21.note.Note E->,10,GeneralNote
N204,<music21.chord.Chord B-4 E-5 G-5 B-5>,10,GeneralNote
N205,<music21.chord.Chord B-4 E-5 G-5 B-5>,10,GeneralNote
N206,<music21.note.Rest quarter>,10,GeneralNote
N207,<music21.note.Rest eighth>,10,GeneralNote
N208,<music21.note.Note G->,10,GeneralNote
N209,<music21.chord.Chord D-5 E-5 G-5 B-5>,10,GeneralNote
N210,<music21.chord.Chord D-5 E-5 G-5 B-5>,10,GeneralNote
N211,<music21.note.Note E->,10,GeneralNote
N212,<music21.note.Note C>,10,GeneralNote
N1038,<music21.spanner.Slur <music21.note.Note G-><music21.chord.Chord B-4 E-5 G-5 B-5>>,10,Slur
N1105,<music21.dynamics.Crescendo <music21.note.Note G-><music21.note.Note E->>,10,DynamicRegion
N213,<music21.note.Rest dotted-whole>,11,GeneralNote
N214,<music21.note.Note C>,11,GeneralNote
N215,<music21.chord.Chord C5 E-5 G-5>,11,GeneralNote
N216,<music21.note.Rest half>,11,GeneralNote
N217,<music21.note.Rest half>,11,GeneralNote
N218,<music21.note.Note A>,11,GeneralNote
N219,<music21.note.Rest half>,11,GeneralNote
N220,<music21.note.Rest half>,11,GeneralNote
N221,<music21.note.Rest whole>,11,GeneralNote
N222,<music21.note.Rest quarter>,11,GeneralNote
N223,<music21.note.Note A>,11,GeneralNote
N224,<music21.chord.Chord C4 F4>,11,GeneralNote
N225,<music21.note.Rest 16th>,11,GeneralNote
N226,<music21.note.Note F>,11,GeneralNote
N227,<music21.note.Note E->,11,GeneralNote
N228,<music21.note.Note D->,11,GeneralNote
N229,<music21.note.Note C>,11,GeneralNote
N230,<music21.note.Note A>,11,GeneralNote
N231,<music21.chord.Chord C4 F4>,11,GeneralNote
N232,<music21.note.Note D->,11,GeneralNote
N233,<music21.note.Note C>,11,GeneralNote
N234,<music21.note.Note D->,11,GeneralNote
N235,<music21.note.Note E->,11,GeneralNote
N236,<music21.note.Note D->,11,GeneralNote
N237,<music21.note.Note E->,11,GeneralNote
N238,<music21.note.Note C>,11,GeneralNote
N1057,<music21.spanner.Slur <music21.note.Note F><music21.chord.Chord B-4 D-5 F5>>,11,Slur
N1090,<music21.dynamics.Dynamic mf>,11,DynamicPoint
N1107,<music21.dynamics.Diminuendo <music21.note.Note C><music21.note.Note F>>,11,DynamicRegion
N239,<music21.note.Note D->,12,GeneralNote
N240,<music21.note.Note D->,12,GeneralNote
N241,<music21.chord.Chord D-4 F4>,12,GeneralNote
N242,<music21.note.Note B->,12,GeneralNote
N243,<music21.note.Note E->,12,GeneralNote
N244,<music21.note.Note D->,12,GeneralNote
N245,<music21.note.Note E->,12,GeneralNote
N246,<music21.note.Note D->,12,GeneralNote
N247,<music21.note.Note E->,12,GeneralNote
N248,<music21.note.Note D->,12,GeneralNote
N249,<music21.note.Note E->,12,GeneralNote
N250,<music21.note.Note D->,12,GeneralNote
N251,<music21.note.Note C>,12,GeneralNote
N252,<music21.note.Note C>,12,GeneralNote
N253,<music21.note.Note B->,12,GeneralNote
N254,<music21.note.Note B->,12,GeneralNote
N255,<music21.note.Rest half>,12,GeneralNote
N256,<music21.chord.Chord B-4 D-5 F5>,12,GeneralNote
N257,<music21.articulations.StrongAccent>,12,Articulation
N258,<music21.chord.Chord D-4 F4>,12,GeneralNote
N259,<music21.note.Note B->,12,GeneralNote
N260,<music21.note.Note F>,12,GeneralNote
N261,<music21.note.Note G->,12,GeneralNote
N262,<music21.note.Note F>,12,GeneralNote
N263,<music21.note.Note E->,12,GeneralNote
N264,<music21.note.Rest half>,12,GeneralNote
N265,<music21.note.Note D->,12,GeneralNote
N266,<music21.chord.Chord D-4 F4>,12,GeneralNote
N267,<music21.note.Note B->,12,GeneralNote
N268,<music21.note.Note C>,12,GeneralNote
N269,<music21.note.Note B->,12,GeneralNote
N270,<music21.note.Note A->,12,GeneralNote
N271,<music21.note.Note G->,12,GeneralNote
N272,<music21.note.Note A->,12,GeneralNote
N273,<music21.note.Note F>,12,GeneralNote
N1039,<music21.spanner.Slur <music21.note.Note D-><music21.note.Note B->>,12,Slur
N1058,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note E->>,12,Slur
N274,<music21.note.Rest dotted-whole>,13,GeneralNote
N275,<music21.note.Note G->,13,GeneralNote
N276,<music21.note.Note E->,13,GeneralNote
N277,<music21.chord.Chord B-3 D-4>,13,GeneralNote
N278,<music21.note.Note E->,13,GeneralNote
N279,<music21.note.Note G->,13,GeneralNote
N280,<music21.note.Rest quarter>,13,GeneralNote
N281,<music21.note.Rest quarter>,13,GeneralNote
N282,<music21.note.Note B->,13,GeneralNote
N283,<music21.note.Note D->,13,GeneralNote
N284,<music21.note.Note G->,13,GeneralNote
N285,<music21.note.Rest half>,13,GeneralNote
N286,<music21.note.Rest half>,13,GeneralNote
N287,<music21.chord.Chord B-3 C4>,13,GeneralNote
N288,<music21.note.Note E->,13,GeneralNote
N289,<music21.note.Note G->,13,GeneralNote
N290,<music21.note.Note F>,13,GeneralNote
N291,<music21.note.Note E->,13,GeneralNote
N292,<music21.note.Note D->,13,GeneralNote
N293,<music21.note.Note C>,13,GeneralNote
N294,<music21.note.Rest half>,13,GeneralNote
N295,<music21.note.Rest half>,13,GeneralNote
N296,<music21.chord.Chord B-3 C4>,13,GeneralNote
N297,<music21.note.Note E->,13,GeneralNote
N298,<music21.note.Note E->,13,GeneralNote
N299,<music21.note.Note D->,13,GeneralNote
N300,<music21.note.Note C>,13,GeneralNote
N301,<music21.note.Note D->,13,GeneralNote
N302,<music21.note.Note E->,13,GeneralNote
N1091,<music21.dynamics.Dynamic p>,13,DynamicPoint
N303,<music21.note.Note F>,14,GeneralNote
N304,<music21.note.Rest half>,14,GeneralNote
N305,<music21.note.Rest half>,14,GeneralNote
N306,<music21.note.Note F>,14,GeneralNote
N307,<music21.note.Rest half>,14,GeneralNote
N308,<music21.note.Rest half>,14,GeneralNote
N309,<music21.note.Rest half>,14,GeneralNote
N310,<music21.note.Rest half>,14,GeneralNote
N311,<music21.chord.Chord A3 C4>,14,GeneralNote
N312,<music21.note.Note E->,14,GeneralNote
N313,<music21.note.Note G>,14,GeneralNote
N314,<music21.note.Note G>,14,GeneralNote
N315,<music21.note.Note A>,14,GeneralNote
N316,<music21.note.Note A>,14,GeneralNote
N317,<music21.note.Note B->,14,GeneralNote
N318,<music21.note.Note A>,14,GeneralNote
N319,<music21.note.Note A>,14,GeneralNote
N320,<music21.note.Note B->,14,GeneralNote
N321,<music21.note.Note A>,14,GeneralNote
N322,<music21.note.Note B->,14,GeneralNote
N323,<music21.note.Note A>,14,GeneralNote
N324,<music21.note.Note G>,14,GeneralNote
N325,<music21.note.Note G>,14,GeneralNote
N326,<music21.note.Note A>,14,GeneralNote
N327,<music21.note.Note A>,14,GeneralNote
N328,<music21.note.Note B->,14,GeneralNote
N329,<music21.note.Rest quarter>,14,GeneralNote
N330,<music21.note.Note B->,14,GeneralNote
N331,<music21.note.Rest quarter>,14,GeneralNote
N332,<music21.chord.Chord F3 B-3>,14,GeneralNote
N333,<music21.note.Note D->,14,GeneralNote
N334,<music21.note.Rest eighth>,14,GeneralNote
N335,<music21.note.Rest eighth>,14,GeneralNote
N336,<music21.note.Note F>,14,GeneralNote
N337,<music21.note.Note F>,14,GeneralNote
N338,<music21.note.Note G->,14,GeneralNote
N339,<music21.note.Note G->,14,GeneralNote
N340,<music21.note.Note B->,14,GeneralNote
N341,<music21.note.Note E->,14,GeneralNote
N342,<music21.note.Note E->,14,GeneralNote
N343,<music21.note.Note E->,14,GeneralNote
N1040,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E->>,14,Slur
N1059,<music21.spanner.Slur <music21.note.Note F><music21.note.Note D->>,14,Slur
N1109,<music21.dynamics.Crescendo <music21.note.Note G><music21.note.Note A>>,14,DynamicRegion
N344,<music21.note.Note B->,15,GeneralNote
N345,<music21.note.Note D->,15,GeneralNote
N346,<music21.note.Rest half>,15,GeneralNote
N347,<music21.note.Rest whole>,15,GeneralNote
N348,<music21.note.Note B->,15,GeneralNote
N349,<music21.note.Note C>,15,GeneralNote
N350,<music21.note.Rest half>,15,GeneralNote
N351,<music21.note.Rest whole>,15,GeneralNote
N352,<music21.note.Rest half>,15,GeneralNote
N353,<music21.note.Rest whole>,15,GeneralNote
N354,<music21.note.Note F>,15,GeneralNote
N355,<music21.note.Note F>,15,GeneralNote
N356,<music21.note.Note C>,15,GeneralNote
N357,<music21.note.Note C>,15,GeneralNote
N358,<music21.note.Note C>,15,GeneralNote
N359,<music21.note.Note D->,15,GeneralNote
N360,<music21.note.Note D->,15,GeneralNote
N361,<music21.note.Note C>,15,GeneralNote
N362,<music21.note.Note C>,15,GeneralNote
N363,<music21.note.Note D->,15,GeneralNote
N364,<music21.note.Note D->,15,GeneralNote
N365,<music21.note.Note E->,15,GeneralNote
N366,<music21.note.Rest half>,15,GeneralNote
N367,<music21.note.Note E->,15,GeneralNote
N368,<music21.note.Rest half>,15,GeneralNote
N369,<music21.note.Rest half>,15,GeneralNote
N370,<music21.note.Note F>,15,GeneralNote
N371,<music21.note.Note F>,15,GeneralNote
N372,<music21.note.Note D->,15,GeneralNote
N373,<music21.note.Note D->,15,GeneralNote
N374,<music21.note.Note C>,15,GeneralNote
N375,<music21.note.Note C>,15,GeneralNote
N376,<music21.note.Note D->,15,GeneralNote
N377,<music21.note.Note D->,15,GeneralNote
N378,<music21.note.Note E->,15,GeneralNote
N379,<music21.note.Note E->,15,GeneralNote
N380,<music21.note.Note F>,15,GeneralNote
N381,<music21.note.Note F>,15,GeneralNote
N382,<music21.note.Note E->,15,GeneralNote
N383,<music21.note.Note E->,15,GeneralNote
N384,<music21.note.Note F>,15,GeneralNote
N385,<music21.note.Note F>,15,GeneralNote
N386,<music21.note.Note A>,15,GeneralNote
N387,<music21.note.Note G->,15,GeneralNote
N388,<music21.note.Note C>,15,GeneralNote
N389,<music21.note.Note A>,15,GeneralNote
N390,<music21.note.Note G->,15,GeneralNote
N391,<music21.note.Note C>,15,GeneralNote
N392,<music21.note.Note F>,15,GeneralNote
N393,<music21.note.Note F>,15,GeneralNote
N394,<music21.note.Note F>,15,GeneralNote
N395,<music21.note.Note F>,15,GeneralNote
N396,<music21.note.Note G->,15,GeneralNote
N397,<music21.note.Note F>,15,GeneralNote
N398,<music21.note.Note G->,15,GeneralNote
N399,<music21.note.Note F>,15,GeneralNote
N400,<music21.note.Note E->,15,GeneralNote
N401,<music21.note.Note E->,15,GeneralNote
N1041,<music21.spanner.Slur <music21.note.Note D-><music21.note.Note C>>,15,Slur
N1111,<music21.dynamics.Diminuendo <music21.note.Note F><music21.note.Note F>>,15,DynamicRegion
N402,<music21.note.Rest dotted-whole>,16,GeneralNote
N403,<music21.note.Note B->,16,GeneralNote
N404,<music21.note.Note D->,16,GeneralNote
N405,<music21.note.Note B->,16,GeneralNote
N406,<music21.chord.Chord F3 B-3>,16,GeneralNote
N407,<music21.note.Note C>,16,GeneralNote
N408,<music21.note.Note E->,16,GeneralNote
N409,<music21.note.Note D->,16,GeneralNote
N410,<music21.chord.Chord F4 B-4>,16,GeneralNote
N411,<music21.note.Rest half>,16,GeneralNote
N412,<music21.note.Rest quarter>,16,GeneralNote
N413,<music21.note.Rest half>,16,GeneralNote
N414,<music21.note.Rest eighth>,16,GeneralNote
N415,<music21.note.Note B->,16,GeneralNote
N416,<music21.note.Note D->,16,GeneralNote
N417,<music21.chord.Chord F4 B-4>,16,GeneralNote
N418,<music21.note.Rest half>,16,GeneralNote
N419,<music21.note.Note D->,16,GeneralNote
N420,<music21.note.Rest half>,16,GeneralNote
N421,<music21.note.Note F>,16,GeneralNote
N1060,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note G>>,16,Slur
N1092,<music21.dynamics.Dynamic p>,16,DynamicPoint
N1113,<music21.dynamics.Crescendo <music21.note.Note B-><music21.note.Note E->>,16,DynamicRegion
N422,<music21.note.Rest dotted-whole>,17,GeneralNote
N423,<music21.note.Note D->,17,GeneralNote
N424,<music21.chord.Chord F-4 B-4>,17,GeneralNote
N425,<music21.note.Note G>,17,GeneralNote
N426,<music21.note.Note C->,17,GeneralNote
N427,<music21.note.Rest eighth>,17,GeneralNote
N428,<music21.note.Rest eighth>,17,GeneralNote
N429,<music21.note.Note B->,17,GeneralNote
N430,<music21.note.Note F->,17,GeneralNote
N431,<music21.chord.Chord B-4 D-5>,17,GeneralNote
N432,<music21.note.Note G>,17,GeneralNote
N433,<music21.note.Note G>,17,GeneralNote
N434,<music21.note.Note B->,17,GeneralNote
N435,<music21.note.Note A->,17,GeneralNote
N436,<music21.note.Note G>,17,GeneralNote
N437,<music21.chord.Chord D-5 F-5>,17,GeneralNote
N438,<music21.chord.Chord B-4 D-5>,17,GeneralNote
N439,<music21.note.Note D->,17,GeneralNote
N440,<music21.note.Note E->,17,GeneralNote
N441,<music21.note.Rest eighth>,17,GeneralNote
N442,<music21.note.Rest eighth>,17,GeneralNote
N443,<music21.note.Note D->,17,GeneralNote
N1061,<music21.spanner.Slur <music21.note.Note D-><music21.chord.Chord D-5 F-5>>,17,Slur
N1062,<music21.spanner.Slur <music21.note.Note D-><music21.chord.Chord D-5 F-5>>,17,Slur
N1063,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note G>>,17,Slur
N1064,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note F->>,17,Slur
N1134,<music21.expressions.TextExpression 'cresc.'>,17,TextExpression
N444,<music21.note.Rest dotted-whole>,18,GeneralNote
N445,<music21.note.Note G>,18,GeneralNote
N446,<music21.chord.Chord B-4 D-5>,18,GeneralNote
N447,<music21.note.Rest half>,18,GeneralNote
N448,<music21.note.Rest whole>,18,GeneralNote
N449,<music21.note.Rest half>,18,GeneralNote
N450,<music21.note.Rest whole>,18,GeneralNote
N451,<music21.note.Note D->,18,GeneralNote
N452,<music21.note.Note C->,18,GeneralNote
N453,<music21.note.Note B->,18,GeneralNote
N454,<music21.note.Note G>,18,GeneralNote
N455,<music21.chord.Chord B-4 D-5>,18,GeneralNote
N456,<music21.note.Rest half>,18,GeneralNote
N457,<music21.note.Rest half>,18,GeneralNote
N458,<music21.note.Note F->,18,GeneralNote
N459,<music21.note.Note E->,18,GeneralNote
N460,<music21.note.Note F->,18,GeneralNote
N461,<music21.note.Note F->,18,GeneralNote
N462,<music21.note.Rest eighth>,18,GeneralNote
N463,<music21.note.Rest eighth>,18,GeneralNote
N464,<music21.note.Note D->,18,GeneralNote
N465,<music21.note.Note E->,18,GeneralNote
N466,<music21.note.Note A->,18,GeneralNote
N467,<music21.note.Rest half>,18,GeneralNote
N468,<music21.chord.Chord C-5 E-5>,18,GeneralNote
N469,<music21.note.Rest half>,18,GeneralNote
N470,<music21.note.Note C->,18,GeneralNote
N471,<music21.note.Note B->,18,GeneralNote
N472,<music21.note.Note A->,18,GeneralNote
N473,<music21.note.Note B->,18,GeneralNote
N474,<music21.note.Note C->,18,GeneralNote
N475,<music21.note.Note A->,18,GeneralNote
N476,<music21.note.Note B->,18,GeneralNote
N477,<music21.note.Note C->,18,GeneralNote
N1065,<music21.spanner.Slur <music21.note.Note F-><music21.note.Note A->>,18,Slur
N478,<music21.note.Rest half>,19,GeneralNote
N479,<music21.note.Rest half>,19,GeneralNote
N480,<music21.note.Rest half>,19,GeneralNote
N481,<music21.note.Rest half>,19,GeneralNote
N482,<music21.note.Note A->,19,GeneralNote
N483,<music21.note.Rest half>,19,GeneralNote
N484,<music21.note.Rest half>,19,GeneralNote
N485,<music21.note.Rest half>,19,GeneralNote
N486,<music21.note.Rest half>,19,GeneralNote
N487,<music21.note.Rest half>,19,GeneralNote
N488,<music21.note.Rest half>,19,GeneralNote
N489,<music21.note.Note F->,19,GeneralNote
N490,<music21.articulations.Accent>,19,Articulation
N491,<music21.note.Note G>,19,GeneralNote
N492,<music21.note.Note A->,19,GeneralNote
N493,<music21.note.Note F->,19,GeneralNote
N494,<music21.note.Note F->,19,GeneralNote
N495,<music21.note.Note B->,19,GeneralNote
N496,<music21.note.Note E->,19,GeneralNote
N497,<music21.note.Note D->,19,GeneralNote
N498,<music21.note.Note C->,19,GeneralNote
N499,<music21.note.Note E->,19,GeneralNote
N500,<music21.note.Note G>,19,GeneralNote
N501,<music21.note.Note B->,19,GeneralNote
N502,<music21.note.Note E->,19,GeneralNote
N503,<music21.note.Note G>,19,GeneralNote
N504,<music21.note.Note E->,19,GeneralNote
N505,<music21.note.Note B->,19,GeneralNote
N506,<music21.note.Note C->,19,GeneralNote
N507,<music21.note.Note B->,19,GeneralNote
N508,<music21.note.Note C->,19,GeneralNote
N509,<music21.note.Note B->,19,GeneralNote
N510,<music21.note.Note C->,19,GeneralNote
N511,<music21.note.Note B->,19,GeneralNote
N512,<music21.note.Note D->,19,GeneralNote
N513,<music21.note.Note D->,19,GeneralNote
N514,<music21.note.Note D->,19,GeneralNote
N515,<music21.note.Note E->,19,GeneralNote
N516,<music21.note.Note A->,19,GeneralNote
N517,<music21.note.Note A->,19,GeneralNote
N518,<music21.note.Note E->,19,GeneralNote
N1042,<music21.spanner.Slur <music21.note.Note C-><music21.note.Note A->>,19,Slur
N1066,<music21.spanner.Slur <music21.note.Note F-><music21.note.Note A->>,19,Slur
N1115,<music21.dynamics.Diminuendo <music21.note.Note D-><music21.note.Note G>>,19,DynamicRegion
N519,<music21.note.Rest dotted-whole>,20,GeneralNote
N520,<music21.note.Note A->,20,GeneralNote
N521,<music21.chord.Chord C-5 E-5>,20,GeneralNote
N522,<music21.note.Note A->,20,GeneralNote
N523,<music21.note.Rest dotted-whole>,20,GeneralNote
N524,<music21.note.Note C->,20,GeneralNote
N525,<music21.note.Note F>,20,GeneralNote
N526,<music21.note.Rest quarter>,20,GeneralNote
N527,<music21.note.Rest eighth>,20,GeneralNote
N528,<music21.note.Note G->,20,GeneralNote
N529,<music21.note.Note C->,20,GeneralNote
N530,<music21.note.Note A->,20,GeneralNote
N531,<music21.note.Note D>,20,GeneralNote
N532,<music21.note.Note F>,20,GeneralNote
N533,<music21.note.Note E->,20,GeneralNote
N534,<music21.note.Note G->,20,GeneralNote
N535,<music21.note.Note F>,20,GeneralNote
N536,<music21.note.Note A->,20,GeneralNote
N1067,<music21.spanner.Slur <music21.note.Note C-><music21.note.Note B->>,20,Slur
N1068,<music21.spanner.Slur <music21.note.Note C-><music21.note.Note B->>,20,Slur
N1093,<music21.dynamics.Dynamic p>,20,DynamicPoint
N537,<music21.note.Rest dotted-whole>,21,GeneralNote
N538,<music21.note.Note B->,21,GeneralNote
N539,<music21.note.Note D>,21,GeneralNote
N540,<music21.note.Note A->,21,GeneralNote
N541,<music21.note.Note E->,21,GeneralNote
N542,<music21.note.Note F>,21,GeneralNote
N543,<music21.note.Note D>,21,GeneralNote
N544,<music21.note.Note B->,21,GeneralNote
N545,<music21.note.Note E->,21,GeneralNote
N546,<music21.note.Note A->,21,GeneralNote
N547,<music21.note.Note F>,21,GeneralNote
N548,<music21.note.Note B->,21,GeneralNote
N549,<music21.note.Note D>,21,GeneralNote
N550,<music21.note.Note C>,21,GeneralNote
N551,<music21.note.Note E->,21,GeneralNote
N552,<music21.note.Note D>,21,GeneralNote
N553,<music21.note.Note F>,21,GeneralNote
N1069,<music21.spanner.Slur <music21.note.Note A-><music21.note.Note D->>,21,Slur
N1070,<music21.spanner.Slur <music21.note.Note A-><music21.note.Note G>>,21,Slur
N554,<music21.note.Rest dotted-whole>,22,GeneralNote
N555,<music21.note.Note E->,22,GeneralNote
N556,<music21.note.Rest half>,22,GeneralNote
N557,<music21.note.Rest whole>,22,GeneralNote
N558,<music21.note.Rest half>,22,GeneralNote
N559,<music21.note.Rest whole>,22,GeneralNote
N560,<music21.note.Note G->,22,GeneralNote
N561,<music21.note.Note D->,22,GeneralNote
N562,<music21.note.Note C->,22,GeneralNote
N563,<music21.note.Note D->,22,GeneralNote
N564,<music21.note.Rest half>,22,GeneralNote
N565,<music21.note.Rest half>,22,GeneralNote
N566,<music21.note.Note G>,22,GeneralNote
N567,<music21.note.Note B->,22,GeneralNote
N568,<music21.note.Note D->,22,GeneralNote
N569,<music21.chord.Chord E-4 B-4>,22,GeneralNote
N570,<music21.note.Note G>,22,GeneralNote
N571,<music21.note.Note E->,22,GeneralNote
N1071,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note A->>,22,Slur
N572,<music21.note.Rest dotted-whole>,23,GeneralNote
N573,<music21.note.Note D->,23,GeneralNote
N574,<music21.chord.Chord E-4 B-4>,23,GeneralNote
N575,<music21.note.Note A->,23,GeneralNote
N576,<music21.note.Note C->,23,GeneralNote
N577,<music21.note.Rest eighth>,23,GeneralNote
N578,<music21.note.Note B->,23,GeneralNote
N579,<music21.note.Note C->,23,GeneralNote
N580,<music21.note.Rest half>,23,GeneralNote
N581,<music21.note.Rest quarter>,23,GeneralNote
N582,<music21.note.Rest eighth>,23,GeneralNote
N583,<music21.note.Note C->,23,GeneralNote
N584,<music21.note.Note C->,23,GeneralNote
N585,<music21.chord.Chord E-4 A-4>,23,GeneralNote
N586,<music21.note.Note A->,23,GeneralNote
N587,<music21.note.Note F>,23,GeneralNote
N1072,<music21.spanner.Slur <music21.note.Note D-><music21.note.Note C->>,23,Slur
