id,object,measure,type
bischoff4,<music21.note.Rest dotted-whole>,1,GeneralNote
bischoff781,<music21.expressions.TextExpression 'Sostenuto'>,1,TextExpression
bischoff782,<music21.expressions.TextExpression 'espressivo'>,1,TextExpression
bischoff783,<music21.tempo.MetronomeMark Quarter=35 (playback only)>,1,TempoIndication
bischoff784,<music21.tempo.MetronomeMark lento Half=50>,1,TempoIndication
bischoff785,<music21.tempo.MetronomeMark Quarter=35 (playback only)>,1,MetronomeMark
bischoff786,<music21.tempo.MetronomeMark lento Half=50>,1,MetronomeMark
bischoff15,<music21.note.Rest dotted-whole>,2,GeneralNote
bischoff26,<music21.note.Rest dotted-whole>,3,GeneralNote
bischoff40,<music21.note.Rest dotted-whole>,4,GeneralNote
bischoff59,<music21.note.Rest dotted-whole>,5,GeneralNote
bischoff74,<music21.chord.Chord G-3 C-4>,6,GeneralNote
bischoff75,<music21.chord.Chord C-3 E-3>,6,GeneralNote
bischoff76,<music21.note.Rest dotted-whole>,6,GeneralNote
bischoff77,<music21.note.Note E->,6,GeneralNote
bischoff78,<music21.chord.Chord G-4 C-5>,6,GeneralNote
bischoff79,<music21.note.Rest half>,6,GeneralNote
bischoff80,<music21.note.Rest quarter>,6,GeneralNote
bischoff81,<music21.note.Rest half>,6,GeneralNote
bischoff82,<music21.note.Rest eighth>,6,GeneralNote
bischoff83,<music21.note.Note G->,6,GeneralNote
bischoff84,<music21.note.Note E->,6,GeneralNote
bischoff85,<music21.chord.Chord G-4 C-5>,6,GeneralNote
bischoff86,<music21.note.Rest half>,6,GeneralNote
bischoff87,<music21.note.Note E->,6,GeneralNote
bischoff88,<music21.note.Rest half>,6,GeneralNote
bischoff89,<music21.note.Note C->,6,GeneralNote
bischoff90,<music21.note.Note B->,7,GeneralNote
bischoff91,<music21.chord.Chord B-4 E-5>,7,GeneralNote
bischoff92,<music21.note.Note G>,7,GeneralNote
bischoff93,<music21.note.Rest dotted-whole>,7,GeneralNote
bischoff94,<music21.note.Rest quarter>,7,GeneralNote
bischoff95,<music21.note.Rest quarter>,7,GeneralNote
