measure_start,measure_end,object,value,id,quarterlength,offset
12,,<music21.note.Rest quarter>,note,125772816472912,1.0,36.0
12,,<music21.note.Rest dotted-quarter>,note,125772816473392,1.5,36.0
12,,<music21.note.Rest dotted-half>,note,125772816473536,3.0,36.0
12,,<music21.note.Rest eighth>,note,125772818312192,0.5,37.0
12,,<music21.note.Rest eighth>,note,125772816473056,0.5,37.0
12,,<music21.note.Note G>,note,125772818311184,0.5,37.5
12,,<music21.note.Rest quarter>,note,125772818312288,1.0,37.5
12,,<music21.chord.Chord E4 G4>,note,125772818312672,1.5,37.5
12,,<music21.note.Rest quarter>,note,125772816473152,1.0,37.5
12,,<music21.note.Note C>,note,125772818311424,0.5,38.0
12,,<music21.note.Note C>,note,125772818311616,0.5,38.5
12,,<music21.note.Rest eighth>,note,125772818312384,0.5,38.5
12,,<music21.note.Rest eighth>,note,125772816473248,0.5,38.5
13,,<music21.note.Note D>,note,125772818313200,1.0,39.0
13,,<music21.chord.Chord F4 A4>,note,125772818314208,1.5,39.0
13,,<music21.note.Rest dotted-half>,note,125772816473680,3.0,39.0
13,,<music21.note.Note C>,note,125772818313440,0.5,40.0
13,,<music21.note.Note C>,note,125772818313632,0.5,40.5
13,,<music21.chord.Chord E4 G4>,note,125772818314640,1.5,40.5
13,,<music21.note.Note C>,note,125772818313824,0.5,41.0
13,,<music21.note.Note C>,note,125772818314016,0.5,41.5
14,,<music21.note.Note D>,note,125772818315168,1.0,42.0
14,,<music21.chord.Chord F4 A4>,note,125772818316224,1.5,42.0
14,,<music21.note.Rest quarter>,note,125772818316656,1.0,42.0
14,,<music21.note.Rest dotted-quarter>,note,125772818776336,1.5,42.0
14,,<music21.note.Rest quarter>,note,125772816473872,1.0,42.0
14,,<music21.note.Rest dotted-quarter>,note,125772816474160,1.5,42.0
14,,<music21.note.Rest dotted-half>,note,125772816474304,3.0,42.0
14,,<music21.note.Note C>,note,125772818315408,0.5,43.0
14,,<music21.note.Rest eighth>,note,125772818316800,0.5,43.0
14,,<music21.note.Rest eighth>,note,125772816474016,0.5,43.0
14,,<music21.note.Note C>,note,125772818315600,0.5,43.5
14,,<music21.note.Note E>,note,125772818316896,0.5,43.5
14,,<music21.note.Note G>,note,125772818776432,1.5,43.5
14,,<music21.note.Note C>,note,125772818315792,0.5,44.0
14,,<music21.note.Note D>,note,125772818317088,0.5,44.0
14,,<music21.note.Note B->,note,125772818315984,0.5,44.5
14,,<music21.note.Note C>,note,125772818317280,0.5,44.5
15,,<music21.note.Note A>,note,125772818776768,0.5,45.0
15,,<music21.note.Note A>,note,125772818777968,1.5,45.0
15,,<music21.note.Note F>,note,125772818778448,1.0,45.0
15,,<music21.note.Rest quarter>,note,125772816474976,1.0,45.0
15,,<music21.note.Note G>,note,125772818776960,0.5,45.5
15,,<music21.note.Note F>,note,125772818777152,0.5,46.0
15,,<music21.note.Rest eighth>,note,125772818778640,0.5,46.0
15,,<music21.note.Rest eighth>,note,125772816474832,0.5,46.0
15,,<music21.note.Note B->,note,125772816475072,0.5,46.0
15,,<music21.note.Note F>,note,125772818777344,0.5,46.5
15,,<music21.note.Rest quarter>,note,125772818778208,1.0,46.5
15,,<music21.note.Note A>,note,125772818778736,1.0,46.5
15,,<music21.note.Rest quarter>,note,125772816474592,1.0,46.5
15,,<music21.note.Note C>,note,125772816475264,1.5,46.5
15,,<music21.note.Note G>,note,125772818777536,0.5,47.0
15,,<music21.note.Note E>,note,125772818777728,0.5,47.5
15,,<music21.note.Rest eighth>,note,125772818778304,0.5,47.5
15,,<music21.note.Note G>,note,125772818778976,0.5,47.5
15,,<music21.note.Rest eighth>,note,125772816474688,0.5,47.5
16,,<music21.note.Note F>,note,125772818779264,1.5,48.0
16,,<music21.note.Note F>,note,125772818780272,0.5,48.0
16,,<music21.note.Rest dotted-half>,note,125772816475984,3.0,48.0
16,,<music21.note.Note C>,note,125772818780464,0.5,48.5
16,,<music21.note.Note F>,note,125772816475552,0.5,49.0
16,,<music21.note.Note F>,note,125772818779600,0.5,49.5
16,,<music21.note.Note C>,note,125772816475744,1.5,49.5
16,,<music21.note.Note G>,note,125772818779840,0.5,50.0
16,,<music21.note.Note C>,note,125772818780032,0.5,50.5
17,,<music21.note.Note A>,note,125772818780752,1.5,51.0
17,,<music21.note.Note F>,note,125772818781712,1.5,51.0
17,,<music21.note.Note F>,note,125772816476320,0.5,51.0
17,,<music21.note.Note C>,note,125772816476512,0.5,51.5
17,,<music21.note.Note F>,note,125772816476704,0.5,52.0
17,,<music21.note.Note A>,note,125772818781040,0.5,52.5
17,,<music21.note.Note F>,note,125772818782048,1.0,52.5
17,,<music21.note.Note C>,note,125772816476896,1.5,52.5
17,,<music21.note.Note G>,note,125772818781280,0.5,53.0
17,,<music21.note.Note C>,note,125772818781472,0.5,53.5
17,,<music21.note.Rest eighth>,note,125772818782288,0.5,53.5
17,,<music21.note.Rest eighth>,note,125772816476176,0.5,53.5
18,,<music21.note.Note A>,note,125772818782480,1.5,54.0
18,,<music21.note.Note F>,note,125772818783440,1.5,54.0
18,,<music21.note.Note F>,note,125772816477136,0.5,54.0
18,,<music21.note.Note C>,note,125772816477328,0.5,54.5
18,,<music21.note.Note F>,note,125772816477520,0.5,55.0
18,,<music21.note.Note A>,note,125772818782768,0.5,55.5
18,,<music21.note.Note F>,note,125772818783776,1.0,55.5
18,,<music21.note.Note C>,note,125772816477712,1.0,55.5
18,,<music21.note.Note G>,note,125772818783008,0.5,56.0
18,,<music21.note.Note C>,note,125772818783200,0.5,56.5
18,,<music21.note.Note E>,note,125772818784016,0.5,56.5
18,,<music21.note.Rest eighth>,note,125772816477904,0.5,56.5
19,,<music21.note.Note F>,note,125772818784304,0.5,57.0
19,,<music21.note.Note F>,note,125772818785600,1.0,57.0
19,,<music21.note.Note A>,note,125772818786368,0.5,57.0
19,,<music21.note.Rest quarter>,note,125772816478240,1.0,57.0
19,,<music21.note.Note G>,note,125772818784496,0.5,57.5
19,,<music21.note.Note B->,note,125772818786560,0.5,57.5
19,,<music21.note.Note A>,note,125772818784688,0.5,58.0
19,,<music21.note.Rest eighth>,note,125772818785792,0.5,58.0
19,,<music21.note.Note C>,note,125772818786752,0.5,58.0
19,,<music21.note.Rest eighth>,note,125772816478096,0.5,58.0
19,,<music21.note.Rest eighth>,note,125772816478336,0.5,58.0
19,,<music21.note.Note A>,note,125772818784928,0.5,58.5
19,,<music21.chord.Chord D4 F4>,note,125772818785888,1.5,58.5
19,,<music21.note.Note C>,note,125772818786992,0.5,58.5
19,,<music21.note.Note B->,note,125772816478432,1.5,58.5
19,,<music21.note.Note G>,note,125772818785168,0.5,59.0
19,,<music21.note.Note B->,note,125772818787232,0.5,59.0
19,,<music21.note.Note F>,note,125772818785360,0.5,59.5
19,,<music21.note.Note A>,note,125772818787424,0.5,59.5
20,,<music21.note.Note G>,note,125772818787760,0.25,60.0
20,,<music21.note.Note C>,note,125772818790112,1.5,60.0
20,,<music21.note.Note C>,note,125772816479056,1.5,60.0
20,,<music21.note.Note F>,note,125772818787952,0.25,60.25
20,,<music21.note.Note E>,note,125772818788144,0.25,60.5
20,,<music21.note.Note D>,note,125772818788336,0.25,60.75
20,,<music21.note.Note C>,note,125772818788528,0.25,61.0
20,,<music21.note.Note B->,note,125772818788720,0.25,61.25
20,,<music21.note.Note A>,note,125772818788912,0.25,61.5
20,,<music21.note.Rest quarter>,note,125772818790304,1.0,61.5
20,,<music21.note.Rest quarter>,note,125772816478816,1.0,61.5
20,,<music21.note.Rest quarter>,note,125772816479248,1.0,61.5
20,,<music21.note.Note G>,note,125772818789104,0.25,61.75
20,,<music21.note.Note F>,note,125772818789296,0.25,62.0
20,,<music21.note.Note E>,note,125772818789488,0.25,62.25
20,,<music21.note.Note D>,note,125772818789680,0.25,62.5
20,,<music21.note.Rest eighth>,note,125772818790400,0.5,62.5
20,,<music21.note.Rest eighth>,note,125772816478912,0.5,62.5
20,,<music21.note.Rest eighth>,note,125772816479344,0.5,62.5
20,,<music21.note.Note C>,note,125772818789872,0.25,62.75
21,,<music21.note.Note A>,note,125772818790592,1.5,63.0
21,,<music21.note.Note F>,note,125772818791552,1.5,63.0
21,,<music21.note.Note F>,note,125772816479776,0.5,63.0
21,,<music21.note.Note C>,note,125772816479968,0.5,63.5
21,,<music21.note.Note F>,note,125772816480160,0.5,64.0
21,,<music21.note.Note A>,note,125772818790880,0.5,64.5
21,,<music21.note.Note F>,note,125772818791840,0.5,64.5
21,,<music21.note.Note C>,note,125772816480352,1.5,64.5
21,,<music21.note.Note G>,note,125772818791120,0.5,65.0
21,,<music21.note.Rest eighth>,note,125772818792080,0.5,65.0
21,,<music21.note.Rest eighth>,note,125772816479536,0.5,65.0
21,,<music21.note.Note C>,note,125772818791312,0.5,65.5
21,,<music21.note.Rest eighth>,note,125772818792176,0.5,65.5
21,,<music21.note.Rest eighth>,note,125772816479632,0.5,65.5
22,,<music21.note.Note A>,note,125772818792368,1.5,66.0
22,,<music21.note.Note F>,note,125772817056688,1.5,66.0
22,,<music21.note.Note F>,note,125772816480880,0.5,66.0
22,,<music21.note.Note C>,note,125772816481072,0.5,66.5
22,,<music21.note.Note F>,note,125772816481264,0.5,67.0
22,,<music21.note.Note A>,note,125772817056016,0.5,67.5
22,,<music21.note.Note F>,note,125772817057024,0.5,67.5
22,,<music21.note.Note C>,note,125772816481456,1.5,67.5
22,,<music21.note.Note G>,note,125772817056256,0.5,68.0
22,,<music21.note.Rest eighth>,note,125772817057264,0.5,68.0
22,,<music21.note.Rest eighth>,note,125772816480640,0.5,68.0
22,,<music21.note.Note C>,note,125772817056448,0.5,68.5
22,,<music21.note.Rest eighth>,note,125772817057360,0.5,68.5
22,,<music21.note.Rest eighth>,note,125772816480736,0.5,68.5
23,,<music21.note.Note A>,note,125772817057552,0.5,69.0
23,,<music21.note.Note F>,note,125772817058752,1.0,69.0
23,,<music21.note.Note F>,note,125772816481696,1.0,69.0
23,,<music21.note.Note G>,note,125772817057744,0.5,69.5
23,,<music21.note.Note F>,note,125772817057936,0.5,70.0
23,,<music21.note.Note D>,note,125772817058944,0.5,70.0
23,,<music21.note.Note B->,note,125772816481888,0.5,70.0
23,,<music21.note.Note A>,note,125772817058128,0.5,70.5
23,,<music21.note.Note F>,note,125772817059136,0.5,70.5
23,,<music21.note.Note C>,note,125772816482080,1.0,70.5
23,,<music21.note.Note B->,note,125772817058320,0.5,71.0
23,,<music21.note.Note G>,note,125772817059328,0.5,71.0
23,,<music21.note.Note G>,note,125772817058512,0.5,71.5
23,,<music21.note.Note E>,note,125772817059520,0.5,71.5
23,,<music21.note.Note C>,note,125772816482272,0.5,71.5
24,,<music21.note.Note F>,note,125772819738416,0.5,72.0
24,,<music21.note.Note F>,note,125772814844320,1.5,72.0
24,,<music21.note.Note G>,note,125772817059904,0.125,72.5
24,,<music21.note.Note A>,note,125772817060096,0.125,72.625
24,,<music21.note.Note B->,note,125772817060288,0.125,72.75
24,,<music21.note.Note C>,note,125772817060480,0.125,72.875
24,,<music21.note.Note D>,note,125772817060672,0.125,73.0
24,,<music21.note.Note E>,note,125772817060864,0.125,73.125
24,,<music21.note.Note F>,note,125772817061056,0.125,73.25
24,,<music21.note.Note G>,note,125772819738752,0.125,73.375
24,,<music21.note.Note A>,note,125772817061248,0.5,73.5
24,,<music21.chord.Chord F2 F3>,note,125772814844512,1.5,73.5
24,,<music21.note.Note C>,note,125772817061440,0.5,74.0
24,,<music21.note.Note C>,note,125772817061632,0.5,74.5
24,24,<music21.spanner.Slur <music21.note.Note F><music21.note.Note G>>,,125772819738320,1.375,0.0
25,,<music21.note.Note A>,note,125772817061872,0.5,75.0
25,,<music21.chord.Chord F2 F3>,note,125772814844992,1.5,75.0
25,,<music21.note.Note C>,note,125772817062064,0.5,75.5
25,,<music21.note.Note C>,note,125772817062256,0.5,76.0
25,,<music21.note.Note A>,note,125772817062448,0.5,76.5
25,,<music21.chord.Chord F2 F3>,note,125772814845424,1.5,76.5
25,,<music21.note.Note C>,note,125772817062640,0.5,77.0
25,,<music21.note.Note C>,note,125772817062832,0.5,77.5
26,,<music21.note.Note A>,note,125772817063072,1.5,78.0
26,,<music21.note.Note F>,note,125772817063600,1.5,78.0
26,,<music21.chord.Chord F2 F3>,note,125772814845904,1.5,78.0
26,,<music21.note.Note A>,note,125772817063312,1.0,79.5
26,,<music21.note.Note F>,note,125772817063888,1.0,79.5
26,,<music21.chord.Chord F2 F3>,note,125772814846528,1.0,79.5
26,,<music21.note.Note C>,note,125772817064800,0.5,80.5
26,,<music21.note.Rest dotted-half>,note,125772814847200,3.0,80.5
27,,<music21.note.Note F>,note,125772817065088,0.5,83.5
27,,<music21.note.Note C>,note,125772817066288,1.5,83.5
27,,<music21.chord.Chord F3 A3>,note,125772814847344,1.5,83.5
27,,<music21.note.Note G>,note,125772817065280,0.5,84.0
27,,<music21.note.Note A>,note,125772817065472,0.5,84.5
27,,<music21.note.Note G>,note,125772817065664,0.5,85.0
27,,<music21.note.Note C>,note,125772817066480,1.5,85.0
27,,<music21.chord.Chord E3 G3>,note,125772814847776,1.5,85.0
27,,<music21.note.Note A>,note,125772817065856,0.5,85.5
27,,<music21.note.Note B->,note,125772817066048,0.5,86.0
28,,<music21.note.Note A>,note,125772817066816,0.5,86.5
28,,<music21.note.Note C>,note,125772817068160,1.5,86.5
28,,<music21.chord.Chord F3 A3>,note,125772814848352,1.5,86.5
28,,<music21.note.Note B->,note,125772817067008,0.5,87.0
28,,<music21.note.Note C>,note,125772817067200,0.5,87.5
28,,<music21.note.Note C>,note,125772817067488,0.5,88.0
28,,<music21.note.Note C>,note,125772817068352,1.5,88.0
28,,<music21.chord.Chord E-3 G3>,note,125772814848784,1.5,88.0
28,,<music21.note.Note D>,note,125772817067728,0.5,88.5
28,,<music21.note.Note E->,note,125772817067920,0.5,89.0
29,,<music21.note.Note G>,note,125772817068640,0.5,89.5
29,,<music21.note.Note D>,note,125772817069840,1.5,89.5
29,,<music21.chord.Chord D3 A3>,note,125772814849264,1.5,89.5
29,,<music21.note.Note F#>,note,125772817068832,0.5,90.0
29,,<music21.note.Note G>,note,125772817069024,0.5,90.5
29,,<music21.note.Note A>,note,125772817069216,0.5,91.0
29,,<music21.note.Note D>,note,125772817070032,1.5,91.0
29,,<music21.chord.Chord F#3 A3>,note,125772814849312,1.5,91.0
29,,<music21.note.Note B->,note,125772817069408,0.5,91.5
29,,<music21.note.Note C>,note,125772817069600,0.5,92.0
30,,<music21.note.Note B->,note,125772817070320,0.5,92.5
30,,<music21.note.Note D>,note,125772817071664,1.5,92.5
30,,<music21.chord.Chord G3 B-3>,note,125772814850176,1.5,92.5
30,,<music21.note.Note C>,note,125772817070512,0.5,93.0
30,,<music21.note.Note D>,note,125772817070704,0.5,93.5
30,,<music21.note.Note D>,note,125772817070992,0.5,94.0
30,,<music21.note.Note D>,note,125772817071856,1.5,94.0
30,,<music21.chord.Chord F3 A3>,note,125772814850608,1.5,94.0
30,,<music21.note.Note E>,note,125772817071232,0.5,94.5
30,,<music21.note.Note F>,note,125772817071424,0.5,95.0
31,,<music21.note.Note A>,note,125772817399888,0.5,95.5
31,,<music21.note.Note E>,note,125772817401088,1.5,95.5
31,,<music21.chord.Chord E3 B3>,note,125772814851088,1.5,95.5
31,,<music21.note.Note G#>,note,125772817400080,0.5,96.0
31,,<music21.note.Note A>,note,125772817400272,0.5,96.5
31,,<music21.note.Note B>,note,125772817400464,0.5,97.0
31,,<music21.note.Note E>,note,125772817401280,1.5,97.0
31,,<music21.chord.Chord G#3 B3>,note,125772814851520,1.5,97.0
31,,<music21.note.Note C#>,note,125772817400656,0.5,97.5
31,,<music21.note.Note D>,note,125772817400848,0.5,98.0
32,,<music21.note.Note C#>,note,125772817401568,0.5,98.5
32,,<music21.note.Note E>,note,125772817402912,1.5,98.5
32,,<music21.chord.Chord A3 C#4>,note,125772814852288,1.5,98.5
32,,<music21.note.Note D>,note,125772817401760,0.5,99.0
32,,<music21.note.Note E>,note,125772817401952,0.5,99.5
32,,<music21.note.Note E>,note,125772817402240,0.5,100.0
32,,<music21.note.Rest quarter>,note,125772817403104,1.0,100.0
32,,<music21.note.Rest quarter>,note,125772814852048,1.0,100.0
32,,<music21.chord.Chord C#3 E3 A3>,note,125772814852720,1.5,100.0
32,,<music21.note.Note F>,note,125772817402480,0.5,100.5
32,,<music21.note.Note G>,note,125772817402672,0.5,101.0
32,,<music21.note.Rest eighth>,note,125772817403200,0.5,101.0
32,,<music21.note.Rest eighth>,note,125772814852144,0.5,101.0
33,,<music21.note.Note F>,note,125772817403392,0.5,101.5
33,,<music21.chord.Chord D3 A3 D4>,note,125772814853488,1.5,101.5
33,,<music21.note.Note E>,note,125772817403632,0.5,102.0
33,,<music21.note.Note D>,note,125772817403824,0.5,102.5
33,,<music21.note.Note A>,note,125772817404016,0.5,103.0
33,,<music21.chord.Chord F3 D4>,note,125772814854112,1.0,103.0
33,,<music21.note.Note G>,note,125772817404208,0.5,103.5
33,,<music21.note.Note F>,note,125772817404400,0.5,104.0
33,,<music21.note.Note G>,note,125772814854544,0.5,104.0
34,,<music21.note.Note E>,note,125772817404640,1.5,104.5
34,,<music21.note.Note A>,note,125772814854784,0.5,104.5
34,,<music21.note.Note E>,note,125772814854976,0.5,105.0
34,,<music21.note.Note C#>,note,125772814855168,0.5,105.5
34,,<music21.note.Note E>,note,125772817404976,0.5,106.0
34,,<music21.note.Note A>,note,125772814855360,1.5,106.0
34,,<music21.note.Note A>,note,125772817405216,0.5,106.5
34,,<music21.note.Note A>,note,125772817405408,0.5,107.0
35,,<music21.note.Note B->,note,125772817405696,1.0,107.5
35,,<music21.chord.Chord D4 F4>,note,125772817406752,1.5,107.5
35,,<music21.note.Rest dotted-half>,note,125772814855600,3.0,107.5
