id,object,measure,type
selva733,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note C->>,1,Slur
selva772,<music21.dynamics.Dynamic p>,1,DynamicPoint
selva798,<music21.expressions.TextExpression 'Lento mode...'>,1,TextExpression
selva799,<music21.expressions.TextExpression 'très soute...'>,1,TextExpression
selva804,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,1,TempoIndication
selva805,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,1,MetronomeMark
selva734,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note D>>,2,Slur
selva735,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E->>,3,Slur
selva39,<music21.note.Note G->,4,GeneralNote
selva41,<music21.note.Rest half>,4,GeneralNote
selva42,<music21.note.Rest quarter>,4,GeneralNote
selva43,<music21.note.Rest eighth>,4,GeneralNote
selva44,<music21.note.Note B->,4,GeneralNote
selva46,<music21.chord.Chord G-4 B-4 E-5>,4,GeneralNote
selva47,<music21.note.Note G->,4,GeneralNote
selva48,<music21.note.Note E->,4,GeneralNote
selva736,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note B->>,4,Slur
selva49,<music21.note.Note G->,5,GeneralNote
selva50,<music21.chord.Chord G-4 B-4 D-5>,5,GeneralNote
selva51,<music21.note.Rest half>,5,GeneralNote
selva52,<music21.note.Rest half>,5,GeneralNote
selva53,<music21.note.Note B->,5,GeneralNote
selva54,<music21.note.Rest half>,5,GeneralNote
selva55,<music21.note.Rest half>,5,GeneralNote
selva57,<music21.note.Rest quarter>,5,GeneralNote
selva58,<music21.note.Note B->,5,GeneralNote
selva59,<music21.chord.Chord D-3 G-3 B-3>,5,GeneralNote
selva60,<music21.note.Rest 16th>,5,GeneralNote
selva61,<music21.note.Rest dotted-half>,5,GeneralNote
selva62,<music21.note.Rest dotted-half>,5,GeneralNote
selva63,<music21.note.Note G->,5,GeneralNote
selva64,<music21.note.Note F->,5,GeneralNote
selva65,<music21.note.Note E->,5,GeneralNote
selva66,<music21.note.Note F->,5,GeneralNote
selva67,<music21.note.Note B->,5,GeneralNote
selva68,<music21.chord.Chord D-3 G-3 B-3>,5,GeneralNote
selva69,<music21.note.Note D->,5,GeneralNote
selva70,<music21.note.Note E->,6,GeneralNote
selva71,<music21.chord.Chord E-4 G-4 C-5>,6,GeneralNote
selva72,<music21.chord.Chord G-3 C-4>,6,GeneralNote
selva73,<music21.chord.Chord C-3 E-3>,6,GeneralNote
selva74,<music21.note.Note E->,6,GeneralNote
selva75,<music21.chord.Chord G-4 C-5>,6,GeneralNote
selva76,<music21.note.Rest half>,6,GeneralNote
selva77,<music21.note.Rest quarter>,6,GeneralNote
selva78,<music21.note.Rest half>,6,GeneralNote
selva80,<music21.note.Note G->,6,GeneralNote
selva81,<music21.articulations.Fingering 1>,6,Fingering
selva82,<music21.note.Note E->,6,GeneralNote
selva83,<music21.chord.Chord G-4 C-5>,6,GeneralNote
selva84,<music21.note.Rest half>,6,GeneralNote
selva85,<music21.note.Note E->,6,GeneralNote
selva86,<music21.articulations.Fingering 2>,6,Fingering
selva87,<music21.note.Rest half>,6,GeneralNote
selva88,<music21.note.Note C->,6,GeneralNote
selva737,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note G>>,6,Slur
selva89,<music21.note.Note B->,7,GeneralNote
selva90,<music21.chord.Chord B-4 E-5>,7,GeneralNote
selva91,<music21.note.Note G>,7,GeneralNote
selva92,<music21.note.Rest quarter>,7,GeneralNote
selva93,<music21.note.Rest whole>,7,GeneralNote
selva94,<music21.note.Rest whole>,7,GeneralNote
selva95,<music21.chord.Chord G2 B-2 E-3 G3>,7,GeneralNote
selva96,<music21.note.Rest 16th>,7,GeneralNote
selva97,<music21.note.Note E->,7,GeneralNote
selva98,<music21.note.Note D->,7,GeneralNote
selva99,<music21.note.Note C->,7,GeneralNote
selva100,<music21.note.Note D->,7,GeneralNote
selva101,<music21.articulations.Fingering 4>,7,Fingering
selva102,<music21.chord.Chord G2 B-2 E-3 G3>,7,GeneralNote
selva103,<music21.note.Note B->,7,GeneralNote
selva104,<music21.note.Rest half>,8,GeneralNote
selva105,<music21.note.Note C->,8,GeneralNote
selva106,<music21.chord.Chord A-2 C-3 E-3 A-3>,8,GeneralNote
selva107,<music21.note.Note B->,8,GeneralNote
selva108,<music21.note.Note A->,8,GeneralNote
selva109,<music21.articulations.Staccato>,8,Articulation
selva110,<music21.chord.Chord E-5 A-5 C-6>,8,GeneralNote
selva111,<music21.articulations.Fingering 2>,8,Fingering
selva112,<music21.articulations.Fingering 4>,8,Fingering
selva113,<music21.articulations.Fingering 5>,8,Fingering
selva114,<music21.note.Rest quarter>,8,GeneralNote
selva115,<music21.note.Rest whole>,8,GeneralNote
selva116,<music21.note.Rest eighth>,8,GeneralNote
selva117,<music21.note.Note C->,8,GeneralNote
selva118,<music21.chord.Chord E-5 A-5 C-6>,8,GeneralNote
selva119,<music21.note.Note A->,8,GeneralNote
selva120,<music21.note.Note F>,8,GeneralNote
selva738,<music21.spanner.Slur <music21.note.Note C-><music21.note.Note D>>,8,Slur
selva121,<music21.chord.Chord F5 A-5 C-6>,9,GeneralNote
selva122,<music21.note.Note D>,9,GeneralNote
selva123,<music21.note.Rest dotted-whole>,9,GeneralNote
selva124,<music21.note.Rest quarter>,9,GeneralNote
selva125,<music21.chord.Chord D4 F4 B-4>,9,GeneralNote
selva126,<music21.note.Rest 16th>,9,GeneralNote
selva127,<music21.note.Note B->,9,GeneralNote
selva128,<music21.note.Note A->,9,GeneralNote
selva129,<music21.note.Note G->,9,GeneralNote
selva130,<music21.note.Note F>,9,GeneralNote
selva131,<music21.chord.Chord D4 F4 B-4>,9,GeneralNote
selva132,<music21.note.Note G->,9,GeneralNote
selva133,<music21.note.Note F>,9,GeneralNote
selva134,<music21.note.Note G->,9,GeneralNote
selva135,<music21.note.Note A->,9,GeneralNote
selva136,<music21.note.Note G->,9,GeneralNote
selva137,<music21.note.Note A->,9,GeneralNote
selva138,<music21.note.Note F>,9,GeneralNote
selva739,<music21.spanner.Slur <music21.note.Note B-><music21.chord.Chord E-5 G-5 B-5>>,9,Slur
selva139,<music21.note.Note G->,10,GeneralNote
selva140,<music21.chord.Chord E-4 G-4 B-4>,10,GeneralNote
selva141,<music21.note.Rest dotted-whole>,10,GeneralNote
selva142,<music21.note.Note F>,10,GeneralNote
selva143,<music21.note.Note E->,10,GeneralNote
selva144,<music21.chord.Chord E-5 G-5 B-5>,10,GeneralNote
selva145,<music21.note.Rest quarter>,10,GeneralNote
selva146,<music21.note.Rest eighth>,10,GeneralNote
selva147,<music21.note.Note G->,10,GeneralNote
selva148,<music21.chord.Chord E-5 G-5 B-5>,10,GeneralNote
selva149,<music21.note.Note E->,10,GeneralNote
selva150,<music21.note.Note C>,10,GeneralNote
selva740,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note A>>,10,Slur
selva151,<music21.note.Note C>,11,GeneralNote
selva152,<music21.chord.Chord C5 E-5 G-5>,11,GeneralNote
selva153,<music21.note.Note A>,11,GeneralNote
selva154,<music21.note.Rest quarter>,11,GeneralNote
selva155,<music21.note.Rest whole>,11,GeneralNote
selva156,<music21.note.Rest whole>,11,GeneralNote
selva157,<music21.chord.Chord A3 C4 F4>,11,GeneralNote
selva158,<music21.note.Rest 16th>,11,GeneralNote
selva159,<music21.note.Note F>,11,GeneralNote
selva160,<music21.note.Note E->,11,GeneralNote
selva161,<music21.note.Note D->,11,GeneralNote
selva162,<music21.note.Note C>,11,GeneralNote
selva163,<music21.chord.Chord A3 C4 F4>,11,GeneralNote
selva164,<music21.note.Note D->,11,GeneralNote
selva165,<music21.note.Note C>,11,GeneralNote
selva166,<music21.note.Note D->,11,GeneralNote
selva167,<music21.note.Note E->,11,GeneralNote
selva168,<music21.note.Note D->,11,GeneralNote
selva169,<music21.note.Note E->,11,GeneralNote
selva170,<music21.note.Note C>,11,GeneralNote
selva171,<music21.note.Note D->,12,GeneralNote
selva172,<music21.chord.Chord B-3 D-4 F4>,12,GeneralNote
selva173,<music21.note.Note C>,12,GeneralNote
selva174,<music21.note.Note B->,12,GeneralNote
selva175,<music21.note.Note F>,12,GeneralNote
selva176,<music21.chord.Chord B-3 D-4 F4>,12,GeneralNote
selva177,<music21.note.Note F>,12,GeneralNote
selva178,<music21.note.Note G->,12,GeneralNote
selva179,<music21.note.Note F>,12,GeneralNote
selva180,<music21.note.Note E->,12,GeneralNote
selva181,<music21.note.Note D->,12,GeneralNote
selva182,<music21.chord.Chord B-3 D-4 F4>,12,GeneralNote
selva183,<music21.note.Note C>,12,GeneralNote
selva184,<music21.note.Note B->,12,GeneralNote
selva185,<music21.note.Note A->,12,GeneralNote
selva186,<music21.note.Note G->,12,GeneralNote
selva187,<music21.note.Note A->,12,GeneralNote
selva188,<music21.note.Note F>,12,GeneralNote
selva800,<music21.expressions.TextExpression 'cresc.'>,12,TextExpression
selva189,<music21.note.Note G->,13,GeneralNote
selva190,<music21.articulations.Fingering 21>,13,Fingering
selva191,<music21.note.Note D->,13,GeneralNote
selva192,<music21.chord.Chord E-3 B-3>,13,GeneralNote
selva193,<music21.note.Note G->,13,GeneralNote
selva194,<music21.note.Note B->,13,GeneralNote
selva195,<music21.note.Note D->,13,GeneralNote
selva196,<music21.note.Note G->,13,GeneralNote
selva197,<music21.note.Note C>,13,GeneralNote
selva198,<music21.chord.Chord E-3 B-3>,13,GeneralNote
selva199,<music21.note.Note G->,13,GeneralNote
selva200,<music21.note.Note F>,13,GeneralNote
selva201,<music21.note.Note E->,13,GeneralNote
selva202,<music21.note.Note D->,13,GeneralNote
selva203,<music21.note.Note C>,13,GeneralNote
selva204,<music21.note.Note C>,13,GeneralNote
selva205,<music21.chord.Chord E-3 B-3>,13,GeneralNote
selva206,<music21.note.Note E->,13,GeneralNote
selva207,<music21.note.Note D->,13,GeneralNote
selva208,<music21.note.Note C>,13,GeneralNote
selva209,<music21.note.Note D->,13,GeneralNote
selva210,<music21.note.Note E->,13,GeneralNote
selva211,<music21.note.Note F>,14,GeneralNote
selva212,<music21.note.Rest half>,14,GeneralNote
selva213,<music21.note.Rest half>,14,GeneralNote
selva214,<music21.note.Rest half>,14,GeneralNote
