id,object,measure,type
wouters247,<music21.note.Rest dotted-whole>,12,GeneralNote
wouters248,<music21.note.Note E->,12,GeneralNote
wouters249,<music21.note.Note D->,12,GeneralNote
wouters250,<music21.note.Note E->,12,GeneralNote
wouters251,<music21.note.Note D->,12,GeneralNote
wouters252,<music21.note.Note E->,12,GeneralNote
wouters253,<music21.note.Note D->,12,GeneralNote
wouters254,<music21.note.Note E->,12,GeneralNote
wouters255,<music21.note.Note D->,12,GeneralNote
wouters256,<music21.note.Note C>,12,GeneralNote
wouters257,<music21.note.Note C>,12,GeneralNote
wouters258,<music21.note.Note B->,12,GeneralNote
wouters259,<music21.note.Note B->,12,GeneralNote
wouters260,<music21.note.Rest half>,12,GeneralNote
wouters261,<music21.chord.Chord B-4 D-5 F5>,12,GeneralNote
wouters262,<music21.articulations.Fingering 4>,12,Fingering
wouters263,<music21.chord.Chord B-3 D-4 F4>,12,GeneralNote
wouters264,<music21.note.Note F>,12,GeneralNote
wouters265,<music21.note.Note G->,12,GeneralNote
wouters266,<music21.note.Note F>,12,GeneralNote
wouters267,<music21.note.Note E->,12,GeneralNote
wouters268,<music21.note.Rest half>,12,GeneralNote
wouters269,<music21.note.Note D->,12,GeneralNote
wouters270,<music21.chord.Chord B-3 D-4 F4>,12,GeneralNote
wouters271,<music21.note.Note C>,12,GeneralNote
wouters272,<music21.note.Note B->,12,GeneralNote
wouters273,<music21.articulations.Fingering 4>,12,Fingering
wouters274,<music21.note.Note A->,12,GeneralNote
wouters275,<music21.note.Note G->,12,GeneralNote
wouters276,<music21.note.Note A->,12,GeneralNote
wouters277,<music21.note.Note F>,12,GeneralNote
wouters278,<music21.articulations.Fingering 1>,12,Fingering
wouters1152,<music21.spanner.Slur <music21.note.Note D-><music21.note.Note B->>,12,Slur
wouters1172,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note E->>,12,Slur
wouters279,<music21.note.Rest dotted-whole>,13,GeneralNote
wouters280,<music21.chord.Chord E-4 G-4>,13,GeneralNote
wouters281,<music21.articulations.Fingering 2>,13,Fingering
wouters282,<music21.articulations.Fingering 3>,13,Fingering
wouters283,<music21.chord.Chord E-3 B-3 D-4>,13,GeneralNote
wouters284,<music21.note.Rest dotted-whole>,13,GeneralNote
wouters285,<music21.note.Note G->,13,GeneralNote
wouters286,<music21.articulations.Fingering 1>,13,Fingering
wouters287,<music21.note.Note B->,13,GeneralNote
wouters288,<music21.note.Note D->,13,GeneralNote
wouters289,<music21.note.Note G->,13,GeneralNote
wouters290,<music21.chord.Chord E-3 B-3 C4>,13,GeneralNote
wouters291,<music21.note.Note G->,13,GeneralNote
wouters292,<music21.note.Note F>,13,GeneralNote
wouters293,<music21.note.Note E->,13,GeneralNote
wouters294,<music21.note.Note D->,13,GeneralNote
wouters295,<music21.note.Note C>,13,GeneralNote
wouters296,<music21.articulations.Fingering 1>,13,Fingering
wouters297,<music21.chord.Chord E-3 B-3 C4>,13,GeneralNote
wouters298,<music21.note.Note E->,13,GeneralNote
wouters299,<music21.articulations.Fingering 3>,13,Fingering
wouters300,<music21.note.Note D->,13,GeneralNote
wouters301,<music21.note.Note C>,13,GeneralNote
wouters302,<music21.note.Note D->,13,GeneralNote
wouters303,<music21.note.Note E->,13,GeneralNote
wouters304,<music21.note.Note F>,14,GeneralNote
wouters305,<music21.note.Rest half>,14,GeneralNote
wouters306,<music21.note.Rest half>,14,GeneralNote
wouters307,<music21.note.Note F>,14,GeneralNote
wouters308,<music21.articulations.Fingering 1>,14,Fingering
wouters309,<music21.note.Rest half>,14,GeneralNote
wouters310,<music21.note.Rest half>,14,GeneralNote
wouters311,<music21.note.Rest half>,14,GeneralNote
wouters312,<music21.note.Rest half>,14,GeneralNote
wouters313,<music21.chord.Chord E-3 A3 C4>,14,GeneralNote
wouters314,<music21.note.Rest dotted-whole>,14,GeneralNote
wouters315,<music21.note.Note G>,14,GeneralNote
wouters316,<music21.note.Note G>,14,GeneralNote
wouters317,<music21.note.Note A>,14,GeneralNote
wouters318,<music21.note.Note A>,14,GeneralNote
wouters319,<music21.note.Note B->,14,GeneralNote
wouters320,<music21.articulations.Fingering 1>,14,Fingering
wouters321,<music21.note.Note A>,14,GeneralNote
wouters322,<music21.note.Note A>,14,GeneralNote
wouters323,<music21.note.Note B->,14,GeneralNote
wouters324,<music21.note.Note A>,14,GeneralNote
wouters325,<music21.note.Note B->,14,GeneralNote
wouters326,<music21.note.Note A>,14,GeneralNote
wouters327,<music21.note.Note G>,14,GeneralNote
wouters328,<music21.note.Note G>,14,GeneralNote
wouters329,<music21.note.Note A>,14,GeneralNote
wouters330,<music21.note.Note A>,14,GeneralNote
wouters331,<music21.note.Note B->,14,GeneralNote
wouters332,<music21.articulations.Fingering 45>,14,Fingering
wouters333,<music21.note.Rest quarter>,14,GeneralNote
wouters334,<music21.note.Note B->,14,GeneralNote
wouters335,<music21.articulations.Fingering 45>,14,Fingering
wouters336,<music21.note.Rest quarter>,14,GeneralNote
wouters337,<music21.chord.Chord D-3 F3 B-3>,14,GeneralNote
wouters338,<music21.note.Rest eighth>,14,GeneralNote
wouters339,<music21.note.Rest eighth>,14,GeneralNote
wouters340,<music21.note.Note F>,14,GeneralNote
wouters341,<music21.articulations.Fingering 1>,14,Fingering
wouters342,<music21.note.Note F>,14,GeneralNote
wouters343,<music21.note.Note G->,14,GeneralNote
wouters344,<music21.articulations.Fingering 3>,14,Fingering
wouters345,<music21.note.Note G->,14,GeneralNote
wouters346,<music21.chord.Chord E-3 B-3>,14,GeneralNote
wouters347,<music21.note.Note E->,14,GeneralNote
wouters348,<music21.articulations.Fingering 1>,14,Fingering
wouters349,<music21.note.Note E->,14,GeneralNote
wouters1153,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E->>,14,Slur
wouters1173,<music21.spanner.Slur <music21.note.Note F><music21.note.Note D->>,14,Slur
wouters1229,<music21.dynamics.Crescendo <music21.note.Note G><music21.note.Note A>>,14,DynamicRegion
wouters350,<music21.note.Note B->,15,GeneralNote
wouters351,<music21.note.Note D->,15,GeneralNote
wouters352,<music21.articulations.Fingering 2>,15,Fingering
wouters353,<music21.note.Rest half>,15,GeneralNote
wouters354,<music21.note.Rest whole>,15,GeneralNote
wouters355,<music21.note.Note B->,15,GeneralNote
wouters356,<music21.note.Note C>,15,GeneralNote
wouters357,<music21.note.Rest half>,15,GeneralNote
wouters358,<music21.note.Rest whole>,15,GeneralNote
wouters359,<music21.note.Rest half>,15,GeneralNote
wouters360,<music21.note.Rest whole>,15,GeneralNote
wouters361,<music21.note.Note F>,15,GeneralNote
wouters362,<music21.note.Note F>,15,GeneralNote
wouters363,<music21.note.Rest dotted-whole>,15,GeneralNote
wouters364,<music21.note.Note C>,15,GeneralNote
wouters365,<music21.articulations.Fingering 1>,15,Fingering
wouters366,<music21.note.Note C>,15,GeneralNote
wouters367,<music21.note.Note C>,15,GeneralNote
wouters368,<music21.note.Note D->,15,GeneralNote
wouters369,<music21.note.Note D->,15,GeneralNote
wouters370,<music21.note.Note C>,15,GeneralNote
wouters371,<music21.note.Note C>,15,GeneralNote
wouters372,<music21.note.Note D->,15,GeneralNote
wouters373,<music21.note.Note D->,15,GeneralNote
wouters374,<music21.note.Note E->,15,GeneralNote
wouters375,<music21.note.Rest half>,15,GeneralNote
wouters376,<music21.note.Note E->,15,GeneralNote
wouters377,<music21.note.Rest half>,15,GeneralNote
wouters378,<music21.note.Rest half>,15,GeneralNote
wouters379,<music21.note.Note F>,15,GeneralNote
wouters380,<music21.note.Note F>,15,GeneralNote
wouters381,<music21.note.Note D->,15,GeneralNote
wouters382,<music21.note.Note D->,15,GeneralNote
wouters383,<music21.note.Note C>,15,GeneralNote
wouters384,<music21.note.Note C>,15,GeneralNote
wouters385,<music21.note.Note D->,15,GeneralNote
wouters386,<music21.note.Note D->,15,GeneralNote
wouters387,<music21.note.Note E->,15,GeneralNote
wouters388,<music21.articulations.Fingering 3>,15,Fingering
wouters389,<music21.note.Note E->,15,GeneralNote
wouters390,<music21.note.Note F>,15,GeneralNote
wouters391,<music21.articulations.Fingering 1>,15,Fingering
wouters392,<music21.note.Note F>,15,GeneralNote
wouters393,<music21.note.Note E->,15,GeneralNote
wouters394,<music21.articulations.Fingering 2>,15,Fingering
wouters395,<music21.note.Note E->,15,GeneralNote
wouters396,<music21.note.Note F>,15,GeneralNote
wouters397,<music21.articulations.Fingering 3>,15,Fingering
wouters398,<music21.note.Note F>,15,GeneralNote
wouters399,<music21.note.Note A>,15,GeneralNote
wouters400,<music21.note.Note G->,15,GeneralNote
wouters401,<music21.articulations.Fingering 43>,15,Fingering
wouters402,<music21.note.Note C>,15,GeneralNote
wouters403,<music21.note.Note A>,15,GeneralNote
wouters404,<music21.note.Note G->,15,GeneralNote
wouters405,<music21.note.Note C>,15,GeneralNote
wouters406,<music21.note.Note F>,15,GeneralNote
wouters407,<music21.note.Note F>,15,GeneralNote
wouters408,<music21.note.Note F>,15,GeneralNote
wouters409,<music21.articulations.Fingering 2>,15,Fingering
wouters410,<music21.note.Note F>,15,GeneralNote
wouters411,<music21.note.Note G->,15,GeneralNote
wouters412,<music21.note.Note F>,15,GeneralNote
wouters413,<music21.note.Note G->,15,GeneralNote
wouters414,<music21.note.Note F>,15,GeneralNote
wouters415,<music21.articulations.Fingering 23>,15,Fingering
wouters416,<music21.note.Note E->,15,GeneralNote
wouters417,<music21.note.Note E->,15,GeneralNote
wouters1154,<music21.spanner.Slur <music21.note.Note D-><music21.note.Note C>>,15,Slur
wouters1231,<music21.dynamics.Diminuendo <music21.note.Note F><music21.note.Note F>>,15,DynamicRegion
wouters418,<music21.note.Rest dotted-whole>,16,GeneralNote
wouters419,<music21.note.Note B->,16,GeneralNote
wouters420,<music21.articulations.Fingering 43>,16,Fingering
wouters421,<music21.note.Note D->,16,GeneralNote
wouters422,<music21.note.Note B->,16,GeneralNote
wouters423,<music21.chord.Chord F3 B-3>,16,GeneralNote
wouters424,<music21.note.Rest dotted-whole>,16,GeneralNote
wouters425,<music21.note.Note C>,16,GeneralNote
wouters426,<music21.note.Note E->,16,GeneralNote
wouters427,<music21.note.Note D->,16,GeneralNote
wouters428,<music21.chord.Chord F4 B-4>,16,GeneralNote
wouters429,<music21.note.Rest half>,16,GeneralNote
wouters430,<music21.note.Rest quarter>,16,GeneralNote
wouters431,<music21.note.Rest half>,16,GeneralNote
wouters432,<music21.note.Rest eighth>,16,GeneralNote
wouters433,<music21.note.Note B->,16,GeneralNote
wouters434,<music21.articulations.Fingering 3>,16,Fingering
wouters435,<music21.note.Note D->,16,GeneralNote
wouters436,<music21.chord.Chord F4 B-4>,16,GeneralNote
wouters437,<music21.note.Rest half>,16,GeneralNote
wouters438,<music21.note.Note D->,16,GeneralNote
wouters439,<music21.note.Rest half>,16,GeneralNote
wouters440,<music21.note.Note F>,16,GeneralNote
wouters1174,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note G>>,16,Slur
wouters1205,<music21.dynamics.Dynamic p>,16,DynamicPoint
wouters1233,<music21.dynamics.Crescendo <music21.note.Note B-><music21.note.Note E->>,16,DynamicRegion
wouters441,<music21.note.Rest dotted-whole>,17,GeneralNote
wouters442,<music21.note.Note D->,17,GeneralNote
