measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Note B->,note,durr1,2.0,0.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,durr2,2.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,durr3,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,durr4,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,durr5,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,durr6,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,durr7,0.5,3.5,GeneralNote
1,,<music21.note.Note E->,note,durr8,1.5,4.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,durr9,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,durr10,0.5,5.5,GeneralNote
2,,<music21.note.Note C->,note,durr11,2.0,6.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4>,note,durr12,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,durr13,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,durr14,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,durr15,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,durr16,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,durr17,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,durr18,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,durr19,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,durr20,0.5,11.5,GeneralNote
3,,<music21.note.Note D>,note,durr21,2.0,12.0,GeneralNote
3,,<music21.chord.Chord E-4 F4 A-4>,note,durr22,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,durr23,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,durr24,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,durr25,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,durr26,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,durr27,0.5,15.5,GeneralNote
3,,<music21.note.Note A->,note,durr28,1.0,16.0,GeneralNote
3,,<music21.chord.Chord D4 F4>,note,durr29,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,durr30,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,durr31,0.25,17.25,GeneralNote
3,,<music21.note.Note A->,note,durr32,0.25,17.5,GeneralNote
3,,<music21.note.Note B->,note,durr33,0.25,17.75,GeneralNote
4,,<music21.note.Note G->,note,durr34,1.5,18.0,GeneralNote
4,,<music21.note.Note E->,note,durr35,2.0,18.0,GeneralNote
4,,<music21.note.Rest half>,note,durr36,2.0,18.0,GeneralNote
4,,<music21.note.Note F>,note,durr37,0.25,19.5,GeneralNote
4,,<music21.note.Note E->,note,durr38,0.25,19.75,GeneralNote
4,,<music21.note.Rest half>,note,durr39,2.0,20.0,GeneralNote
4,,<music21.note.Note G->,note,durr40,2.0,20.0,GeneralNote
4,,<music21.note.Rest quarter>,note,durr41,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,durr42,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,durr43,0.5,21.5,GeneralNote
4,,<music21.note.Note G->,note,durr44,2.0,22.0,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5>,note,durr45,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,durr46,1.5,22.0,GeneralNote
4,,<music21.note.Note E->,note,durr47,0.5,23.5,GeneralNote
5,,<music21.note.Note G->,note,durr48,2.0,24.0,GeneralNote
5,,<music21.chord.Chord G-4 B-4 D-5>,note,durr49,2.0,24.0,GeneralNote
