measure_start,measure_end,object,value,id,quarterlength,offset,type
8,,<music21.note.Note F>,note,bischoff109,0.5,47.5,GeneralNote
9,,<music21.chord.Chord F5 A-5 C-6>,note,bischoff110,2.0,48.0,GeneralNote
9,,<music21.note.Note D>,note,bischoff111,2.0,48.0,GeneralNote
9,,<music21.note.Rest dotted-whole>,note,bischoff112,6.0,48.0,GeneralNote
9,,<music21.note.Rest dotted-whole>,note,bischoff113,6.0,48.0,GeneralNote
9,,<music21.note.Rest quarter>,note,bischoff114,1.0,50.0,GeneralNote
9,,<music21.chord.Chord D4 F4 B-4>,note,bischoff115,2.0,50.0,GeneralNote
9,,<music21.note.Rest 16th>,note,bischoff116,0.25,51.0,GeneralNote
9,,<music21.note.Note B->,note,bischoff117,0.25,51.25,GeneralNote
9,,<music21.note.Note A->,note,bischoff118,0.25,51.5,GeneralNote
9,,<music21.note.Note G->,note,bischoff119,0.25,51.75,GeneralNote
9,,<music21.note.Note F>,note,bischoff120,0.25,52.0,GeneralNote
9,,<music21.chord.Chord D4 F4 B-4>,note,bischoff121,2.0,52.0,GeneralNote
9,,<music21.note.Note G->,note,bischoff122,0.25,52.25,GeneralNote
9,,<music21.note.Note F>,note,bischoff123,0.25,52.5,GeneralNote
9,,<music21.note.Note G->,note,bischoff124,0.25,52.75,GeneralNote
9,,<music21.note.Note A->,note,bischoff125,0.25,53.0,GeneralNote
9,,<music21.note.Note G->,note,bischoff126,0.25,53.25,GeneralNote
9,,<music21.note.Note A->,note,bischoff127,0.25,53.5,GeneralNote
9,,<music21.note.Note F>,note,bischoff128,0.25,53.75,GeneralNote
10,,<music21.note.Note G->,note,bischoff129,1.5,54.0,GeneralNote
10,,<music21.chord.Chord E-4 G-4 B-4>,note,bischoff130,2.0,54.0,GeneralNote
10,,<music21.note.Rest dotted-whole>,note,bischoff131,6.0,54.0,GeneralNote
10,,<music21.note.Rest dotted-whole>,note,bischoff132,6.0,54.0,GeneralNote
10,,<music21.note.Note F>,note,bischoff133,0.25,55.5,GeneralNote
10,,<music21.articulations.Fingering 1>,fingering,bischoff134,0.0,0.0,Fingering
10,,<music21.note.Note E->,note,bischoff135,0.25,55.75,GeneralNote
10,,<music21.articulations.Fingering 2>,fingering,bischoff136,0.0,0.0,Fingering
10,,<music21.chord.Chord B-4 E-5 G-5 B-5>,note,bischoff137,2.0,56.0,GeneralNote
10,,<music21.note.Rest quarter>,note,bischoff138,1.0,56.0,GeneralNote
10,,<music21.note.Rest eighth>,note,bischoff139,0.5,57.0,GeneralNote
10,,<music21.note.Note G->,note,bischoff140,0.5,57.5,GeneralNote
10,,<music21.chord.Chord D-5 E-5 G-5 B-5>,note,bischoff141,2.0,58.0,GeneralNote
10,,<music21.note.Note E->,note,bischoff142,1.5,58.0,GeneralNote
10,,<music21.note.Note C>,note,bischoff143,0.5,59.5,GeneralNote
11,,<music21.chord.Chord C5 E-5 G-5 C6>,note,bischoff144,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,bischoff145,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,bischoff146,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,bischoff147,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,bischoff148,2.0,60.0,GeneralNote
11,,<music21.note.Note A>,note,bischoff149,2.0,60.0,GeneralNote
11,,<music21.note.Rest dotted-whole>,note,bischoff150,6.0,60.0,GeneralNote
11,,<music21.note.Rest whole>,note,bischoff151,4.0,62.0,GeneralNote
11,,<music21.note.Rest quarter>,note,bischoff152,1.0,62.0,GeneralNote
11,,<music21.chord.Chord A3 C4 F4>,note,bischoff153,2.0,62.0,GeneralNote
11,,<music21.note.Rest 16th>,note,bischoff154,0.25,63.0,GeneralNote
11,,<music21.note.Note F>,note,bischoff155,0.25,63.25,GeneralNote
11,,<music21.note.Note E->,note,bischoff156,0.25,63.5,GeneralNote
11,,<music21.note.Note D->,note,bischoff157,0.25,63.75,GeneralNote
11,,<music21.note.Note C>,note,bischoff158,0.25,64.0,GeneralNote
11,,<music21.chord.Chord A3 C4 F4>,note,bischoff159,2.0,64.0,GeneralNote
11,,<music21.note.Note D->,note,bischoff160,0.25,64.25,GeneralNote
11,,<music21.note.Note C>,note,bischoff161,0.25,64.5,GeneralNote
11,,<music21.note.Note D->,note,bischoff162,0.25,64.75,GeneralNote
11,,<music21.note.Note E->,note,bischoff163,0.25,65.0,GeneralNote
11,,<music21.note.Note D->,note,bischoff164,0.25,65.25,GeneralNote
11,,<music21.note.Note E->,note,bischoff165,0.25,65.5,GeneralNote
11,,<music21.note.Note C>,note,bischoff166,0.25,65.75,GeneralNote
12,,<music21.note.Note D->,note,bischoff167,1.5,66.0,GeneralNote
12,,<music21.chord.Chord B-3 D-4 F4>,note,bischoff168,2.0,66.0,GeneralNote
12,,<music21.note.Rest dotted-whole>,note,bischoff169,6.0,66.0,GeneralNote
12,,<music21.note.Note C>,note,bischoff170,0.25,67.5,GeneralNote
12,,<music21.note.Note B->,note,bischoff171,0.25,67.75,GeneralNote
12,,<music21.chord.Chord B-4 D-5 F5>,note,bischoff172,1.0,68.0,GeneralNote
12,,<music21.articulations.Fingering 4>,fingering,bischoff173,0.0,0.0,Fingering
12,,<music21.chord.Chord B-3 D-4 F4>,note,bischoff174,2.0,68.0,GeneralNote
12,,<music21.note.Note F>,note,bischoff175,0.25,69.0,GeneralNote
12,,<music21.note.Note G->,note,bischoff176,0.25,69.25,GeneralNote
12,,<music21.note.Note F>,note,bischoff177,0.25,69.5,GeneralNote
12,,<music21.note.Note E->,note,bischoff178,0.25,69.75,GeneralNote
12,,<music21.note.Note D->,note,bischoff179,0.25,70.0,GeneralNote
12,,<music21.chord.Chord B-3 D-4 F4>,note,bischoff180,2.0,70.0,GeneralNote
12,,<music21.note.Note C>,note,bischoff181,0.25,70.25,GeneralNote
12,,<music21.note.Note B->,note,bischoff182,0.25,70.5,GeneralNote
12,,<music21.articulations.Fingering 4>,fingering,bischoff183,0.0,0.0,Fingering
12,,<music21.note.Note A->,note,bischoff184,0.25,70.75,GeneralNote
12,,<music21.note.Note G->,note,bischoff185,0.5,71.0,GeneralNote
12,,<music21.note.Note A->,note,bischoff186,0.25,71.5,GeneralNote
12,,<music21.note.Note F>,note,bischoff187,0.25,71.75,GeneralNote
12,,<music21.articulations.Fingering 1>,fingering,bischoff188,0.0,0.0,Fingering
13,,<music21.chord.Chord E-4 G-4>,note,bischoff189,1.0,72.0,GeneralNote
13,,<music21.articulations.Fingering 2>,fingering,bischoff190,0.0,0.0,Fingering
13,,<music21.articulations.Fingering 3>,fingering,bischoff191,0.0,0.0,Fingering
13,,<music21.chord.Chord E-3 B-3 D-4>,note,bischoff192,2.0,72.0,GeneralNote
13,,<music21.note.Rest dotted-whole>,note,bischoff193,6.0,72.0,GeneralNote
13,,<music21.note.Note G->,note,bischoff194,0.5,73.0,GeneralNote
13,,<music21.articulations.Fingering 1>,fingering,bischoff195,0.0,0.0,Fingering
13,,<music21.note.Note B->,note,bischoff196,0.25,73.5,GeneralNote
13,,<music21.note.Note D->,note,bischoff197,0.25,73.75,GeneralNote
13,,<music21.note.Note G->,note,bischoff198,1.0,74.0,GeneralNote
13,,<music21.chord.Chord E-3 B-3 C4>,note,bischoff199,2.0,74.0,GeneralNote
13,,<music21.note.Note G->,note,bischoff200,0.25,75.0,GeneralNote
13,,<music21.note.Note F>,note,bischoff201,0.25,75.25,GeneralNote
13,,<music21.note.Note E->,note,bischoff202,0.25,75.5,GeneralNote
13,,<music21.note.Note D->,note,bischoff203,0.25,75.75,GeneralNote
13,,<music21.note.Note C>,note,bischoff204,0.75,76.0,GeneralNote
13,,<music21.chord.Chord E-3 B-3 C4>,note,bischoff205,2.0,76.0,GeneralNote
13,,<music21.note.Note E->,note,bischoff206,0.125,76.75,GeneralNote
13,,<music21.note.Note D->,note,bischoff207,0.125,76.875,GeneralNote
13,,<music21.note.Note C>,note,bischoff208,0.25,77.0,GeneralNote
13,,<music21.note.Note D->,note,bischoff209,0.25,77.25,GeneralNote
13,,<music21.note.Note E->,note,bischoff210,0.5,77.5,GeneralNote
14,,<music21.note.Note F>,note,bischoff211,0.75,78.0,GeneralNote
14,,<music21.articulations.Fingering 1>,fingering,bischoff212,0.0,0.0,Fingering
14,,<music21.note.Rest half>,note,bischoff213,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,bischoff214,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,bischoff215,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,bischoff216,2.0,78.0,GeneralNote
14,,<music21.chord.Chord E-3 A3 C4>,note,bischoff217,2.0,78.0,GeneralNote
14,,<music21.note.Rest dotted-whole>,note,bischoff218,6.0,78.0,GeneralNote
14,,<music21.note.Note G>,note,bischoff219,0.125,78.75,GeneralNote
14,,<music21.note.Note A>,note,bischoff220,0.125,78.875,GeneralNote
14,,<music21.note.Note A>,note,bischoff221,0.75,79.0,GeneralNote
14,,<music21.note.Note G>,note,bischoff222,0.125,79.75,GeneralNote
14,,<music21.note.Note A>,note,bischoff223,0.125,79.875,GeneralNote
14,,<music21.note.Note B->,note,bischoff224,4.0,80.0,GeneralNote
14,,<music21.articulations.Fingering 4>,fingering,bischoff225,0.0,0.0,Fingering
14,,<music21.note.Rest quarter>,note,bischoff226,1.0,80.0,GeneralNote
14,,<music21.chord.Chord D-3 F3 B-3>,note,bischoff227,2.0,80.0,GeneralNote
14,,<music21.note.Rest eighth>,note,bischoff228,0.5,81.0,GeneralNote
14,,<music21.note.Note F>,note,bischoff229,0.5,81.5,GeneralNote
14,,<music21.note.Note G->,note,bischoff230,1.5,82.0,GeneralNote
14,,<music21.chord.Chord E-3 B-3>,note,bischoff231,2.0,82.0,GeneralNote
14,,<music21.note.Note E->,note,bischoff232,0.5,83.5,GeneralNote
14,,<music21.articulations.Fingering 5>,fingering,bischoff233,0.0,0.0,Fingering
15,,<music21.note.Note D->,note,bischoff234,0.0,84.0,GeneralNote
15,,<music21.note.Note B->,note,bischoff235,4.0,84.0,GeneralNote
15,,<music21.note.Note C>,note,bischoff236,1.0,84.0,GeneralNote
15,,<music21.note.Note F>,note,bischoff237,2.0,84.0,GeneralNote
15,,<music21.note.Note F>,note,bischoff238,2.0,84.0,GeneralNote
15,,<music21.note.Rest dotted-whole>,note,bischoff239,6.0,84.0,GeneralNote
15,,<music21.note.Note C>,note,bischoff240,0.25,85.0,GeneralNote
15,,<music21.note.Note D->,note,bischoff241,0.25,85.25,GeneralNote
15,,<music21.note.Note C>,note,bischoff242,0.25,85.5,GeneralNote
15,,<music21.note.Note D->,note,bischoff243,0.25,85.75,GeneralNote
15,,<music21.note.Note E->,note,bischoff244,0.25,86.0,GeneralNote
15,,<music21.note.Rest half>,note,bischoff245,2.0,86.0,GeneralNote
15,,<music21.chord.Chord F2 F3>,note,bischoff246,2.0,86.0,GeneralNote
15,,<music21.note.Rest half>,note,bischoff247,2.0,86.0,GeneralNote
15,,<music21.note.Note D->,note,bischoff248,0.25,86.25,GeneralNote
15,,<music21.note.Note C>,note,bischoff249,0.25,86.5,GeneralNote
15,,<music21.note.Note D->,note,bischoff250,0.25,86.75,GeneralNote
15,,<music21.note.Note E->,note,bischoff251,0.25,87.0,GeneralNote
15,,<music21.articulations.Fingering 3>,fingering,bischoff252,0.0,0.0,Fingering
15,,<music21.note.Note F>,note,bischoff253,0.25,87.25,GeneralNote
15,,<music21.articulations.Fingering 1>,fingering,bischoff254,0.0,0.0,Fingering
15,,<music21.note.Note E->,note,bischoff255,0.25,87.5,GeneralNote
15,,<music21.articulations.Fingering 2>,fingering,bischoff256,0.0,0.0,Fingering
15,,<music21.note.Note F>,note,bischoff257,0.25,87.75,GeneralNote
15,,<music21.note.Note A>,note,bischoff258,2.0,88.0,GeneralNote
15,,<music21.note.Note G->,note,bischoff259,1.0,88.0,GeneralNote
15,,<music21.note.Note C>,note,bischoff260,2.0,88.0,GeneralNote
15,,<music21.chord.Chord F2 F3>,note,bischoff261,2.0,88.0,GeneralNote
15,,<music21.note.Note F>,note,bischoff262,0.75,89.0,GeneralNote
15,,<music21.note.Note E->,note,bischoff263,0.25,89.75,GeneralNote
16,,<music21.note.Note B->,note,bischoff264,1.5,90.0,GeneralNote
16,,<music21.note.Note D->,note,bischoff265,1.5,90.0,GeneralNote
16,,<music21.note.Note B->,note,bischoff266,2.0,90.0,GeneralNote
16,,<music21.chord.Chord F3 B-3>,note,bischoff267,2.0,90.0,GeneralNote
16,,<music21.note.Rest dotted-whole>,note,bischoff268,6.0,90.0,GeneralNote
16,,<music21.note.Note C>,note,bischoff269,0.5,91.5,GeneralNote
16,,<music21.note.Note E->,note,bischoff270,0.5,91.5,GeneralNote
16,,<music21.note.Note D->,note,bischoff271,2.0,92.0,GeneralNote
16,,<music21.chord.Chord F4 B-4>,note,bischoff272,2.0,92.0,GeneralNote
16,,<music21.note.Rest half>,note,bischoff273,2.0,92.0,GeneralNote
16,,<music21.note.Rest quarter>,note,bischoff274,1.0,92.0,GeneralNote
16,,<music21.note.Rest half>,note,bischoff275,2.0,92.0,GeneralNote
16,,<music21.note.Rest eighth>,note,bischoff276,0.5,93.0,GeneralNote
16,,<music21.note.Note B->,note,bischoff277,0.5,93.5,GeneralNote
16,,<music21.note.Note D->,note,bischoff278,2.0,94.0,GeneralNote
16,,<music21.chord.Chord F4 B-4>,note,bischoff279,2.0,94.0,GeneralNote
16,,<music21.note.Rest half>,note,bischoff280,2.0,94.0,GeneralNote
16,,<music21.note.Note D->,note,bischoff281,1.5,94.0,GeneralNote
16,,<music21.note.Rest half>,note,bischoff282,2.0,94.0,GeneralNote
16,,<music21.note.Note F>,note,bischoff283,0.5,95.5,GeneralNote
17,,<music21.note.Note D->,note,bischoff284,1.5,96.0,GeneralNote
17,,<music21.chord.Chord F-4 B-4>,note,bischoff285,1.5,96.0,GeneralNote
17,,<music21.note.Note G>,note,bischoff286,2.0,96.0,GeneralNote
17,,<music21.note.Rest dotted-whole>,note,bischoff287,6.0,96.0,GeneralNote
17,,<music21.note.Note C->,note,bischoff288,0.25,97.5,GeneralNote
17,,<music21.note.Rest eighth>,note,bischoff289,0.5,97.5,GeneralNote
17,,<music21.note.Rest eighth>,note,bischoff290,0.5,97.5,GeneralNote
17,,<music21.note.Note B->,note,bischoff291,0.25,97.75,GeneralNote
17,,<music21.note.Note F->,note,bischoff292,2.0,98.0,GeneralNote
17,,<music21.chord.Chord B-4 D-5>,note,bischoff293,2.0,98.0,GeneralNote
17,,<music21.note.Note G>,note,bischoff294,1.0,98.0,GeneralNote
17,,<music21.note.Note G>,note,bischoff295,0.25,99.0,GeneralNote
17,,<music21.note.Note B->,note,bischoff296,0.25,99.25,GeneralNote
17,,<music21.note.Note A->,note,bischoff297,0.25,99.5,GeneralNote
17,,<music21.note.Note G>,note,bischoff298,0.25,99.75,GeneralNote
17,,<music21.chord.Chord D-5 F-5>,note,bischoff299,1.5,100.0,GeneralNote
17,,<music21.chord.Chord B-4 D-5>,note,bischoff300,1.5,100.0,GeneralNote
17,,<music21.note.Note D->,note,bischoff301,2.0,100.0,GeneralNote
17,,<music21.note.Note E->,note,bischoff302,0.25,101.5,GeneralNote
17,,<music21.note.Rest eighth>,note,bischoff303,0.5,101.5,GeneralNote
17,,<music21.note.Rest eighth>,note,bischoff304,0.5,101.5,GeneralNote
17,,<music21.note.Note D->,note,bischoff305,0.25,101.75,GeneralNote
18,,<music21.note.Note G>,note,bischoff306,2.0,102.0,GeneralNote
18,,<music21.chord.Chord B-4 D-5>,note,bischoff307,2.0,102.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff308,2.0,102.0,GeneralNote
18,,<music21.note.Rest whole>,note,bischoff309,4.0,102.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff310,2.0,102.0,GeneralNote
18,,<music21.note.Rest whole>,note,bischoff311,4.0,102.0,GeneralNote
18,,<music21.note.Note D->,note,bischoff312,1.5,102.0,GeneralNote
18,,<music21.note.Rest dotted-whole>,note,bischoff313,6.0,102.0,GeneralNote
18,,<music21.note.Note C->,note,bischoff314,0.25,103.5,GeneralNote
18,,<music21.note.Note B->,note,bischoff315,0.25,103.75,GeneralNote
18,,<music21.note.Note G>,note,bischoff316,1.5,104.0,GeneralNote
18,,<music21.chord.Chord B-4 D-5>,note,bischoff317,1.5,104.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff318,2.0,104.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff319,2.0,104.0,GeneralNote
18,,<music21.note.Note F->,note,bischoff320,0.5,104.0,GeneralNote
18,,<music21.note.Note E->,note,bischoff321,0.5,104.5,GeneralNote
18,,<music21.note.Note F->,note,bischoff322,0.5,105.0,GeneralNote
18,,<music21.note.Note F>,note,bischoff323,0.25,105.5,GeneralNote
18,,<music21.note.Rest eighth>,note,bischoff324,0.5,105.5,GeneralNote
18,,<music21.note.Rest eighth>,note,bischoff325,0.5,105.5,GeneralNote
18,,<music21.note.Note D->,note,bischoff326,0.5,105.5,GeneralNote
18,,<music21.note.Note E->,note,bischoff327,0.25,105.75,GeneralNote
18,,<music21.note.Note A->,note,bischoff328,2.0,106.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff329,2.0,106.0,GeneralNote
18,,<music21.chord.Chord C-5 E-5>,note,bischoff330,2.0,106.0,GeneralNote
18,,<music21.note.Rest half>,note,bischoff331,2.0,106.0,GeneralNote
18,,<music21.note.Note C->,note,bischoff332,0.25,106.0,GeneralNote
18,,<music21.articulations.Fingering 1>,fingering,bischoff333,0.0,0.0,Fingering
18,,<music21.note.Note B->,note,bischoff334,0.25,106.25,GeneralNote
18,,<music21.note.Note A->,note,bischoff335,0.25,106.5,GeneralNote
18,,<music21.note.Note B->,note,bischoff336,0.25,106.75,GeneralNote
18,,<music21.note.Note C->,note,bischoff337,0.25,107.0,GeneralNote
18,,<music21.note.Note A->,note,bischoff338,0.25,107.25,GeneralNote
18,,<music21.note.Note B->,note,bischoff339,0.25,107.5,GeneralNote
18,,<music21.note.Note C->,note,bischoff340,0.25,107.75,GeneralNote
19,,<music21.note.Note A->,note,bischoff341,0.5,108.0,GeneralNote
19,,<music21.note.Rest half>,note,bischoff342,2.0,108.0,GeneralNote
