measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Rest dotted-whole>,note,sporck1,6.0,0.0,GeneralNote
1,,<music21.note.Note B->,note,sporck2,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 1>,fingering,sporck3,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,sporck4,2.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,sporck5,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,sporck6,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,sporck7,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,sporck8,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,sporck9,0.5,3.5,GeneralNote
1,,<music21.articulations.Fingering 1>,fingering,sporck10,0.0,0.0,Fingering
1,,<music21.note.Note E->,note,sporck11,1.5,4.0,GeneralNote
1,,<music21.articulations.Fingering 2>,fingering,sporck12,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,sporck13,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,sporck14,0.5,5.5,GeneralNote
1,,<music21.articulations.Fingering 4>,fingering,sporck15,0.0,0.0,Fingering
1,1,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note G->>,slur,sporck1005,2.0,0.0,Slur
1,,<music21.dynamics.Dynamic p>,p,sporck1045,,,DynamicPoint
1,,<music21.expressions.TextExpression 'Modérément...'>,Modérément Lent.,sporck1056,0.0,0.0,TextExpression
1,,<music21.expressions.TextExpression 'très soutenu'>,très soutenu,sporck1057,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,sporck1069,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark andante Quarter=72>,andante,sporck1070,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,sporck1071,0.0,0.0,MetronomeMark
1,,<music21.tempo.MetronomeMark andante Quarter=72>,andante 72,sporck1072,0.0,0.0,MetronomeMark
2,,<music21.note.Rest dotted-whole>,note,sporck16,6.0,6.0,GeneralNote
2,,<music21.note.Note C->,note,sporck17,2.0,6.0,GeneralNote
2,,<music21.articulations.Fingering 1>,fingering,sporck18,0.0,0.0,Fingering
2,,<music21.chord.Chord E-4 A-4>,note,sporck19,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,sporck20,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,sporck21,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,sporck22,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,sporck23,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,sporck24,0.5,9.5,GeneralNote
2,,<music21.articulations.Fingering 2>,fingering,sporck25,0.0,0.0,Fingering
2,,<music21.note.Note A->,note,sporck26,1.5,10.0,GeneralNote
2,,<music21.articulations.Fingering 4>,fingering,sporck27,0.0,0.0,Fingering
2,,<music21.chord.Chord E-4 A-4 C-5>,note,sporck28,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,sporck29,0.5,11.5,GeneralNote
2,,<music21.articulations.Fingering 5>,fingering,sporck30,0.0,0.0,Fingering
2,2,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note C->>,slur,sporck1006,2.0,0.0,Slur
3,,<music21.note.Rest dotted-whole>,note,sporck31,6.0,12.0,GeneralNote
3,,<music21.note.Note D>,note,sporck32,2.0,12.0,GeneralNote
3,,<music21.articulations.Fingering 1>,fingering,sporck33,0.0,0.0,Fingering
3,,<music21.chord.Chord E-4 F4 A-4>,note,sporck34,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,sporck35,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,sporck36,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,sporck37,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,sporck38,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,sporck39,0.5,15.5,GeneralNote
3,,<music21.articulations.Fingering 5>,fingering,sporck40,0.0,0.0,Fingering
3,,<music21.note.Note A->,note,sporck41,1.0,16.0,GeneralNote
3,,<music21.articulations.Fingering 2>,fingering,sporck42,0.0,0.0,Fingering
3,,<music21.chord.Chord D4 F4>,note,sporck43,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,sporck44,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,sporck45,0.25,17.25,GeneralNote
3,,<music21.articulations.Fingering 1>,fingering,sporck46,0.0,0.0,Fingering
3,,<music21.note.Note A->,note,sporck47,0.25,17.5,GeneralNote
3,,<music21.articulations.Fingering 3>,fingering,sporck48,0.0,0.0,Fingering
3,,<music21.note.Note B->,note,sporck49,0.25,17.75,GeneralNote
3,,<music21.articulations.Fingering 5>,fingering,sporck50,0.0,0.0,Fingering
3,4,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E->>,slur,sporck1007,4.25,0.0,Slur
4,,<music21.note.Note G->,note,sporck51,0.125,18.0,GeneralNote
4,,<music21.note.Note G->,note,sporck52,1.5,18.0,GeneralNote
4,,<music21.articulations.Fingering 3>,fingering,sporck53,0.0,0.0,Fingering
4,,<music21.note.Note E->,note,sporck54,2.0,18.0,GeneralNote
4,,<music21.note.Rest half>,note,sporck55,2.0,18.0,GeneralNote
4,,<music21.note.Note A->,note,sporck56,0.125,18.125,GeneralNote
4,,<music21.note.Note G->,note,sporck57,0.125,18.25,GeneralNote
4,,<music21.note.Note A->,note,sporck58,0.125,18.375,GeneralNote
4,,<music21.note.Note G->,note,sporck59,1.0,18.5,GeneralNote
4,,<music21.note.Note F>,note,sporck60,0.25,19.5,GeneralNote
4,,<music21.note.Note F>,note,sporck61,0.25,19.5,GeneralNote
4,,<music21.articulations.Fingering 2>,fingering,sporck62,0.0,0.0,Fingering
4,,<music21.note.Note E->,note,sporck63,0.25,19.75,GeneralNote
4,,<music21.note.Note E->,note,sporck64,0.25,19.75,GeneralNote
4,,<music21.articulations.Fingering 1>,fingering,sporck65,0.0,0.0,Fingering
4,,<music21.note.Rest half>,note,sporck66,2.0,20.0,GeneralNote
4,,<music21.note.Rest half>,note,sporck67,2.0,20.0,GeneralNote
4,,<music21.note.Note G->,note,sporck68,2.0,20.0,GeneralNote
4,,<music21.articulations.Fingering 5>,fingering,sporck69,0.0,0.0,Fingering
4,,<music21.note.Rest quarter>,note,sporck70,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,sporck71,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,sporck72,0.5,21.5,GeneralNote
4,,<music21.articulations.Fingering 1>,fingering,sporck73,0.0,0.0,Fingering
4,,<music21.note.Rest half>,note,sporck74,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,sporck75,2.0,22.0,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5>,note,sporck76,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,sporck77,1.5,22.0,GeneralNote
4,,<music21.articulations.Fingering 2>,fingering,sporck78,0.0,0.0,Fingering
4,,<music21.note.Note E->,note,sporck79,0.5,23.5,GeneralNote
4,5,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note B->>,slur,sporck1008,2.5,0.0,Slur
5,,<music21.note.Rest dotted-whole>,note,sporck80,6.0,24.0,GeneralNote
5,,<music21.note.Note G->,note,sporck81,2.0,24.0,GeneralNote
5,,<music21.chord.Chord G-4 B-4 D-5>,note,sporck82,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck83,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck84,2.0,24.0,GeneralNote
5,,<music21.note.Note B->,note,sporck85,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck86,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck87,2.0,24.0,GeneralNote
5,,<music21.note.Rest quarter>,note,sporck88,1.0,26.0,GeneralNote
5,,<music21.note.Rest quarter>,note,sporck89,1.0,26.0,GeneralNote
5,,<music21.note.Rest quarter>,note,sporck90,1.0,26.0,GeneralNote
5,,<music21.note.Note B->,note,sporck91,2.0,26.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,sporck92,2.0,26.0,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck93,0.25,27.0,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck94,0.25,27.0,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck95,0.25,27.0,GeneralNote
5,,<music21.note.Note G->,note,sporck96,0.25,27.25,GeneralNote
5,,<music21.articulations.Fingering 5>,fingering,sporck97,0.0,0.0,Fingering
5,,<music21.note.Rest 16th>,note,sporck98,0.25,27.25,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck99,0.25,27.25,GeneralNote
5,,<music21.note.Note F->,note,sporck100,0.25,27.5,GeneralNote
5,,<music21.articulations.Fingering 4>,fingering,sporck101,0.0,0.0,Fingering
5,,<music21.note.Rest 16th>,note,sporck102,0.25,27.5,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck103,0.25,27.5,GeneralNote
5,,<music21.note.Note E->,note,sporck104,0.25,27.75,GeneralNote
5,,<music21.articulations.Fingering 3>,fingering,sporck105,0.0,0.0,Fingering
5,,<music21.note.Rest 16th>,note,sporck106,0.25,27.75,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck107,0.25,27.75,GeneralNote
5,,<music21.note.Note F->,note,sporck108,1.5,28.0,GeneralNote
5,,<music21.articulations.Fingering 5>,fingering,sporck109,0.0,0.0,Fingering
