measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Rest dotted-whole>,note,wouters1,6.0,0.0,GeneralNote
1,,<music21.note.Note B->,note,wouters2,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 2>,fingering,wouters3,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,wouters4,2.0,0.0,GeneralNote
1,,<music21.articulations.Fingering 4>,fingering,wouters5,0.0,0.0,Fingering
1,,<music21.articulations.Fingering 2>,fingering,wouters6,0.0,0.0,Fingering
1,,<music21.note.Rest dotted-whole>,note,wouters7,6.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,wouters8,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,wouters9,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,wouters10,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,wouters11,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,wouters12,0.5,3.5,GeneralNote
1,,<music21.articulations.Fingering 1>,fingering,wouters13,0.0,0.0,Fingering
1,,<music21.note.Note E->,note,wouters14,1.5,4.0,GeneralNote
1,,<music21.articulations.Fingering 2>,fingering,wouters15,0.0,0.0,Fingering
1,,<music21.chord.Chord E-4 G-4>,note,wouters16,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,wouters17,0.5,5.5,GeneralNote
1,,<music21.articulations.Fingering 4>,fingering,wouters18,0.0,0.0,Fingering
1,2,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note C->>,slur,wouters1161,2.5,0.0,Slur
1,,<music21.dynamics.Dynamic p>,p,wouters1202,,,DynamicPoint
1,,<music21.expressions.TextExpression 'Lento'>,Lento,wouters1252,0.0,0.0,TextExpression
1,,<music21.expressions.TextExpression 'espressivo'>,espressivo,wouters1253,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,wouters1259,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark grave Half=40>,grave,wouters1260,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,wouters1261,0.0,0.0,MetronomeMark
1,,<music21.tempo.MetronomeMark grave Half=40>,grave 40,wouters1262,0.0,0.0,MetronomeMark
2,,<music21.note.Rest dotted-whole>,note,wouters19,6.0,6.0,GeneralNote
2,,<music21.note.Note C->,note,wouters20,2.0,6.0,GeneralNote
2,,<music21.articulations.Fingering 1>,fingering,wouters21,0.0,0.0,Fingering
2,,<music21.chord.Chord E-4 A-4>,note,wouters22,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,wouters23,6.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,wouters24,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,wouters25,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,wouters26,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,wouters27,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,wouters28,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,wouters29,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,wouters30,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,wouters31,0.5,11.5,GeneralNote
2,3,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note D>>,slur,wouters1162,2.5,0.0,Slur
3,,<music21.note.Rest half>,note,wouters32,2.0,12.0,GeneralNote
3,,<music21.note.Note D>,note,wouters33,2.0,12.0,GeneralNote
