measure_start,measure_end,object,value,id,quarterlength,offset,type
0,,<music21.note.Note A>,note,czerny1,0.5,0.0,GeneralNote
0,,<music21.note.Rest dotted-half>,note,czerny2,3.0,0.0,GeneralNote
0,,<music21.dynamics.Dynamic p>,p,czerny843,,,DynamicPoint
0,,<music21.expressions.TextExpression 'Allegro'>,Allegro,czerny867,0.0,0.0,TextExpression
0,,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,None,czerny880,0.0,0.0,TempoIndication
0,,<music21.tempo.MetronomeMark Quarter=144 (playback only)>,None None,czerny881,0.0,0.0,MetronomeMark
1,,<music21.note.Note D>,note,czerny3,0.5,3.0,GeneralNote
1,,<music21.chord.Chord D4 F4>,note,czerny4,1.5,3.0,GeneralNote
1,,<music21.note.Rest dotted-half>,note,czerny5,3.0,3.0,GeneralNote
1,,<music21.note.Note E>,note,czerny6,0.5,3.5,GeneralNote
1,,<music21.note.Note F>,note,czerny7,0.5,4.0,GeneralNote
1,,<music21.note.Note E>,note,czerny8,0.5,4.5,GeneralNote
1,,<music21.chord.Chord C#4 E4>,note,czerny9,1.5,4.5,GeneralNote
1,,<music21.note.Note A>,note,czerny10,0.5,5.0,GeneralNote
1,,<music21.note.Note A>,note,czerny11,0.5,5.5,GeneralNote
1,1,<music21.spanner.Slur <music21.note.Note D><music21.note.Note A>>,slur,czerny795,2.5,0.0,Slur
2,,<music21.note.Note F>,note,czerny12,1.5,6.0,GeneralNote
2,,<music21.note.Note D>,note,czerny13,0.5,6.0,GeneralNote
2,,<music21.note.Rest dotted-half>,note,czerny14,3.0,6.0,GeneralNote
2,,<music21.note.Note F>,note,czerny15,0.5,6.5,GeneralNote
2,,<music21.note.Note A>,note,czerny16,0.5,7.0,GeneralNote
2,,<music21.note.Note E>,note,czerny17,1.0,7.5,GeneralNote
2,,<music21.note.Note C>,note,czerny18,0.5,7.5,GeneralNote
2,,<music21.note.Note F>,note,czerny19,0.5,8.0,GeneralNote
2,,<music21.note.Note A>,note,czerny20,0.5,8.5,GeneralNote
2,,<music21.note.Note A>,note,czerny21,0.5,8.5,GeneralNote
2,2,<music21.spanner.Slur <music21.note.Note D><music21.note.Note A>>,slur,czerny796,2.5,0.0,Slur
3,,<music21.note.Note G>,note,czerny22,0.5,9.0,GeneralNote
3,,<music21.note.Note D>,note,czerny23,1.5,9.0,GeneralNote
3,,<music21.note.Note B->,note,czerny24,1.5,9.0,GeneralNote
3,,<music21.note.Note B->,note,czerny25,0.25,9.5,GeneralNote
3,,<music21.note.Note A>,note,czerny26,0.25,9.75,GeneralNote
3,,<music21.note.Note G>,note,czerny27,0.25,10.0,GeneralNote
3,,<music21.note.Note F>,note,czerny28,0.25,10.25,GeneralNote
3,,<music21.note.Note E>,note,czerny29,0.5,10.5,GeneralNote
3,,<music21.chord.Chord D4 E4>,note,czerny30,1.5,10.5,GeneralNote
3,,<music21.note.Note G>,note,czerny31,1.5,10.5,GeneralNote
3,,<music21.note.Note G>,note,czerny32,0.25,11.0,GeneralNote
3,,<music21.note.Note F>,note,czerny33,0.25,11.25,GeneralNote
3,,<music21.note.Note E>,note,czerny34,0.25,11.5,GeneralNote
3,,<music21.note.Note D>,note,czerny35,0.25,11.75,GeneralNote
3,3,<music21.spanner.Slur <music21.note.Note G><music21.note.Note D>>,slur,czerny797,2.75,0.0,Slur
4,,<music21.note.Note D>,note,czerny36,1.0,12.0,GeneralNote
4,,<music21.note.Note A>,note,czerny37,0.5,12.0,GeneralNote
