measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Note B->,note,urtext1,2.0,0.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,urtext2,2.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,urtext3,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,urtext4,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,urtext5,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,urtext6,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,urtext7,0.5,3.5,GeneralNote
1,,<music21.note.Note E->,note,urtext8,1.5,4.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,urtext9,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,urtext10,0.5,5.5,GeneralNote
2,,<music21.note.Note C->,note,urtext11,2.0,6.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4>,note,urtext12,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,urtext13,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,urtext14,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,urtext15,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,urtext16,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,urtext17,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,urtext18,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,urtext19,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,urtext20,0.5,11.5,GeneralNote
3,,<music21.note.Note D>,note,urtext21,2.0,12.0,GeneralNote
3,,<music21.chord.Chord E-4 F4 A-4>,note,urtext22,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,urtext23,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,urtext24,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,urtext25,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,urtext26,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,urtext27,0.5,15.5,GeneralNote
3,,<music21.note.Note A->,note,urtext28,1.0,16.0,GeneralNote
3,,<music21.chord.Chord D4 F4>,note,urtext29,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,urtext30,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,urtext31,0.25,17.25,GeneralNote
3,,<music21.note.Note A->,note,urtext32,0.25,17.5,GeneralNote
3,,<music21.note.Note B->,note,urtext33,0.25,17.75,GeneralNote
4,,<music21.note.Note G->,note,urtext34,1.5,18.0,GeneralNote
4,,<music21.note.Note E->,note,urtext35,2.0,18.0,GeneralNote
4,,<music21.note.Rest half>,note,urtext36,2.0,18.0,GeneralNote
4,,<music21.note.Note F>,note,urtext37,0.25,19.5,GeneralNote
4,,<music21.note.Note E->,note,urtext38,0.25,19.75,GeneralNote
4,,<music21.note.Rest half>,note,urtext39,2.0,20.0,GeneralNote
4,,<music21.note.Note G->,note,urtext40,2.0,20.0,GeneralNote
4,,<music21.note.Rest quarter>,note,urtext41,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,urtext42,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,urtext43,0.5,21.5,GeneralNote
4,,<music21.note.Note G->,note,urtext44,2.0,22.0,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5>,note,urtext45,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,urtext46,1.5,22.0,GeneralNote
4,,<music21.note.Note E->,note,urtext47,0.5,23.5,GeneralNote
5,,<music21.note.Note G->,note,urtext48,2.0,24.0,GeneralNote
5,,<music21.chord.Chord G-4 B-4 D-5>,note,urtext49,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,urtext50,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,urtext51,2.0,24.0,GeneralNote
5,,<music21.note.Note B->,note,urtext52,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,urtext53,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,urtext54,2.0,24.0,GeneralNote
5,,<music21.note.Rest whole>,note,urtext55,4.0,26.0,GeneralNote
5,,<music21.note.Rest quarter>,note,urtext56,1.0,26.0,GeneralNote
5,,<music21.note.Note B->,note,urtext57,2.0,26.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,urtext58,2.0,26.0,GeneralNote
5,,<music21.note.Rest 16th>,note,urtext59,0.25,27.0,GeneralNote
5,,<music21.note.Note G->,note,urtext60,0.25,27.25,GeneralNote
5,,<music21.note.Note F->,note,urtext61,0.25,27.5,GeneralNote
5,,<music21.note.Note E->,note,urtext62,0.25,27.75,GeneralNote
5,,<music21.note.Note F->,note,urtext63,1.5,28.0,GeneralNote
5,,<music21.note.Note B->,note,urtext64,2.0,28.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,urtext65,2.0,28.0,GeneralNote
5,,<music21.note.Note D->,note,urtext66,0.5,29.5,GeneralNote
6,,<music21.note.Note E->,note,urtext67,2.0,30.0,GeneralNote
6,,<music21.chord.Chord E-4 G-4 C-5>,note,urtext68,2.0,30.0,GeneralNote
6,,<music21.chord.Chord E-3 G-3 C-4>,note,urtext69,2.0,30.0,GeneralNote
6,,<music21.chord.Chord C-3 E-3>,note,urtext70,2.0,30.0,GeneralNote
6,,<music21.note.Note E->,note,urtext71,2.0,32.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,urtext72,2.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,urtext73,2.0,32.0,GeneralNote
6,,<music21.note.Rest quarter>,note,urtext74,1.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,urtext75,2.0,32.0,GeneralNote
6,,<music21.note.Rest eighth>,note,urtext76,0.5,33.0,GeneralNote
6,,<music21.note.Note G->,note,urtext77,0.5,33.5,GeneralNote
6,,<music21.note.Note E->,note,urtext78,2.0,34.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,urtext79,2.0,34.0,GeneralNote
6,,<music21.note.Rest half>,note,urtext80,2.0,34.0,GeneralNote
6,,<music21.note.Note E->,note,urtext81,1.5,34.0,GeneralNote
6,,<music21.note.Rest half>,note,urtext82,2.0,34.0,GeneralNote
6,,<music21.note.Note C->,note,urtext83,0.5,35.5,GeneralNote
7,,<music21.note.Note B->,note,urtext84,2.0,36.0,GeneralNote
