measure_start,measure_end,object,value,id,quarterlength,offset,type
3,,<music21.chord.Chord E-4 F4 A-4>,note,N22,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,N23,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,N24,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,N25,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,N26,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,N27,0.5,15.5,GeneralNote
3,,<music21.note.Note A->,note,N28,1.0,16.0,GeneralNote
3,,<music21.chord.Chord D4 F4>,note,N29,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,N30,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,N31,0.25,17.25,GeneralNote
3,,<music21.note.Note A->,note,N32,0.25,17.5,GeneralNote
3,,<music21.note.Note B->,note,N33,0.25,17.75,GeneralNote
3,4,<music21.spanner.Slur <music21.note.Note F><music21.note.Note G->>,slur,N757,4.5,0.0,Slur
3,,<music21.expressions.TextExpression 'cresc.'>,cresc.,N801,0.0,16.0,TextExpression
4,,<music21.note.Note G->,note,N34,1.5,18.0,GeneralNote
4,,<music21.note.Note E->,note,N35,2.0,18.0,GeneralNote
4,,<music21.note.Rest half>,note,N36,2.0,18.0,GeneralNote
4,,<music21.note.Note F>,note,N37,0.25,19.5,GeneralNote
4,,<music21.note.Note E->,note,N38,0.25,19.75,GeneralNote
4,,<music21.note.Rest half>,note,N39,2.0,20.0,GeneralNote
4,,<music21.note.Note G->,note,N40,2.0,20.0,GeneralNote
4,,<music21.note.Rest quarter>,note,N41,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,N42,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,N43,0.5,21.5,GeneralNote
4,,<music21.note.Note G->,note,N44,2.0,22.0,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5>,note,N45,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,N46,1.5,22.0,GeneralNote
4,,<music21.note.Note E->,note,N47,0.5,23.5,GeneralNote
4,4,<music21.dynamics.Crescendo <music21.note.Note G->>,diminuendo,N788,,,DynamicRegion
5,,<music21.note.Note G->,note,N48,2.0,24.0,GeneralNote
5,,<music21.chord.Chord G-4 B-4 D-5>,note,N49,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,N50,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,N51,2.0,24.0,GeneralNote
5,,<music21.note.Note B->,note,N52,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,N53,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,N54,2.0,24.0,GeneralNote
5,,<music21.note.Rest whole>,note,N55,4.0,26.0,GeneralNote
5,,<music21.note.Rest quarter>,note,N56,1.0,26.0,GeneralNote
5,,<music21.note.Note B->,note,N57,2.0,26.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,N58,2.0,26.0,GeneralNote
5,,<music21.note.Rest 16th>,note,N59,0.25,27.0,GeneralNote
5,,<music21.note.Note G->,note,N60,0.25,27.25,GeneralNote
5,,<music21.note.Note F->,note,N61,0.25,27.5,GeneralNote
5,,<music21.note.Note E->,note,N62,0.25,27.75,GeneralNote
5,,<music21.note.Note F->,note,N63,1.5,28.0,GeneralNote
5,,<music21.note.Note B->,note,N64,2.0,28.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,N65,2.0,28.0,GeneralNote
5,,<music21.note.Note D->,note,N66,0.5,29.5,GeneralNote
5,5,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note D->>,slur,N758,2.25,0.0,Slur
5,,<music21.dynamics.Dynamic f>,f,N766,,,DynamicPoint
6,,<music21.note.Note E->,note,N67,2.0,30.0,GeneralNote
6,,<music21.chord.Chord E-4 G-4 C-5>,note,N68,2.0,30.0,GeneralNote
6,,<music21.chord.Chord E-3 G-3 C-4>,note,N69,2.0,30.0,GeneralNote
6,,<music21.chord.Chord C-3 E-3>,note,N70,2.0,30.0,GeneralNote
6,,<music21.note.Note E->,note,N71,2.0,32.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,N72,2.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,N73,2.0,32.0,GeneralNote
6,,<music21.note.Rest quarter>,note,N74,1.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,N75,2.0,32.0,GeneralNote
6,,<music21.note.Rest eighth>,note,N76,0.5,33.0,GeneralNote
6,,<music21.note.Note G->,note,N77,0.5,33.5,GeneralNote
6,,<music21.note.Note E->,note,N78,2.0,34.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,N79,2.0,34.0,GeneralNote
6,,<music21.note.Rest half>,note,N80,2.0,34.0,GeneralNote
6,,<music21.note.Note E->,note,N81,1.5,34.0,GeneralNote
6,,<music21.note.Rest half>,note,N82,2.0,34.0,GeneralNote
6,,<music21.note.Note C->,note,N83,0.5,35.5,GeneralNote
7,,<music21.note.Note B->,note,N84,2.0,36.0,GeneralNote
7,,<music21.chord.Chord B-4 E-5>,note,N85,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,N86,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,N87,2.0,36.0,GeneralNote
7,,<music21.note.Note G>,note,N88,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,N89,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,N90,2.0,36.0,GeneralNote
7,,<music21.note.Rest quarter>,note,N91,1.0,38.0,GeneralNote
7,,<music21.note.Rest quarter>,note,N92,1.0,38.0,GeneralNote
7,,<music21.note.Note G>,note,N93,2.0,38.0,GeneralNote
7,,<music21.chord.Chord B-2 E-3 G3>,note,N94,2.0,38.0,GeneralNote
7,,<music21.note.Rest quarter>,note,N95,1.0,39.0,GeneralNote
7,,<music21.note.Rest 16th>,note,N96,0.25,39.0,GeneralNote
7,,<music21.note.Note E->,note,N97,0.25,39.25,GeneralNote
7,,<music21.note.Note D->,note,N98,0.25,39.5,GeneralNote
7,,<music21.note.Note C->,note,N99,0.25,39.75,GeneralNote
7,,<music21.note.Rest quarter>,note,N100,1.0,40.0,GeneralNote
7,,<music21.note.Note D->,note,N101,1.5,40.0,GeneralNote
7,,<music21.note.Note G>,note,N102,2.0,40.0,GeneralNote
7,,<music21.chord.Chord B-2 E-3 G3>,note,N103,2.0,40.0,GeneralNote
7,,<music21.note.Rest quarter>,note,N104,1.0,41.0,GeneralNote
7,,<music21.note.Note B->,note,N105,0.5,41.5,GeneralNote
7,7,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note B->>,slur,N759,2.25,0.0,Slur
8,,<music21.note.Rest half>,note,N106,2.0,42.0,GeneralNote
8,,<music21.note.Note C->,note,N107,1.5,42.0,GeneralNote
8,,<music21.chord.Chord C-3 E-3 A-3>,note,N108,2.0,42.0,GeneralNote
8,,<music21.note.Note A->,note,N109,2.0,42.0,GeneralNote
8,,<music21.note.Note B->,note,N110,0.25,43.5,GeneralNote
8,,<music21.note.Note A->,note,N111,0.25,43.75,GeneralNote
8,,<music21.articulations.Staccato>,staccato,N112,0.0,0.0,Articulation
8,,<music21.chord.Chord E-5 A-5 C-6>,note,N113,2.0,44.0,GeneralNote
8,,<music21.note.Rest quarter>,note,N114,1.0,44.0,GeneralNote
8,,<music21.note.Rest half>,note,N115,2.0,44.0,GeneralNote
8,,<music21.note.Rest whole>,note,N116,4.0,44.0,GeneralNote
8,,<music21.note.Rest half>,note,N117,2.0,44.0,GeneralNote
8,,<music21.note.Rest eighth>,note,N118,0.5,45.0,GeneralNote
8,,<music21.note.Note C->,note,N119,0.5,45.5,GeneralNote
8,,<music21.chord.Chord E-5 A-5 C-6>,note,N120,2.0,46.0,GeneralNote
8,,<music21.note.Note A->,note,N121,1.5,46.0,GeneralNote
8,,<music21.note.Rest half>,note,N122,2.0,46.0,GeneralNote
8,,<music21.note.Rest half>,note,N123,2.0,46.0,GeneralNote
8,,<music21.note.Note F>,note,N124,0.5,47.5,GeneralNote
8,8,<music21.dynamics.Diminuendo <music21.chord.Chord E-5 A-5 C-6><music21.note.Note A->>,diminuendo,N790,,,DynamicRegion
9,,<music21.chord.Chord F5 A-5 C-6>,note,N125,2.0,48.0,GeneralNote
9,,<music21.note.Note D>,note,N126,2.0,48.0,GeneralNote
9,,<music21.note.Rest dotted-whole>,note,N127,6.0,48.0,GeneralNote
9,,<music21.note.Rest quarter>,note,N128,1.0,50.0,GeneralNote
9,,<music21.chord.Chord D4 F4 B-4>,note,N129,2.0,50.0,GeneralNote
9,,<music21.note.Rest 16th>,note,N130,0.25,51.0,GeneralNote
9,,<music21.note.Note B->,note,N131,0.25,51.25,GeneralNote
9,,<music21.note.Note A->,note,N132,0.25,51.5,GeneralNote
9,,<music21.note.Note G->,note,N133,0.25,51.75,GeneralNote
9,,<music21.note.Note F>,note,N134,0.25,52.0,GeneralNote
9,,<music21.chord.Chord D4 F4 B-4>,note,N135,2.0,52.0,GeneralNote
9,,<music21.note.Note G->,note,N136,0.25,52.25,GeneralNote
9,,<music21.note.Note F>,note,N137,0.25,52.5,GeneralNote
9,,<music21.note.Note G->,note,N138,0.25,52.75,GeneralNote
9,,<music21.note.Note A->,note,N139,0.25,53.0,GeneralNote
9,,<music21.note.Note G->,note,N140,0.25,53.25,GeneralNote
9,,<music21.note.Note A->,note,N141,0.25,53.5,GeneralNote
9,,<music21.note.Note F>,note,N142,0.25,53.75,GeneralNote
9,9,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note F>>,slur,N760,2.5,0.0,Slur
9,,<music21.dynamics.Dynamic p>,p,N767,,,DynamicPoint
10,,<music21.note.Note G->,note,N143,1.5,54.0,GeneralNote
10,,<music21.chord.Chord E-4 G-4 B-4>,note,N144,2.0,54.0,GeneralNote
10,,<music21.note.Rest dotted-whole>,note,N145,6.0,54.0,GeneralNote
10,,<music21.note.Note F>,note,N146,0.25,55.5,GeneralNote
10,,<music21.note.Note E->,note,N147,0.25,55.75,GeneralNote
10,,<music21.chord.Chord B-4 E-5 G-5 B-5>,note,N148,2.0,56.0,GeneralNote
10,,<music21.note.Rest quarter>,note,N149,1.0,56.0,GeneralNote
10,,<music21.note.Rest eighth>,note,N150,0.5,57.0,GeneralNote
10,,<music21.note.Note G->,note,N151,0.5,57.5,GeneralNote
10,,<music21.chord.Chord D-5 E-5 G-5 B-5>,note,N152,2.0,58.0,GeneralNote
10,,<music21.note.Note E->,note,N153,1.5,58.0,GeneralNote
10,,<music21.note.Note C>,note,N154,0.5,59.5,GeneralNote
11,,<music21.note.Note C>,note,N155,2.0,60.0,GeneralNote
11,,<music21.chord.Chord C5 E-5 G-5>,note,N156,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,N157,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,N158,2.0,60.0,GeneralNote
11,,<music21.note.Note A>,note,N159,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,N160,2.0,60.0,GeneralNote
11,,<music21.note.Rest half>,note,N161,2.0,60.0,GeneralNote
11,,<music21.note.Rest whole>,note,N162,4.0,62.0,GeneralNote
11,,<music21.note.Rest quarter>,note,N163,1.0,62.0,GeneralNote
11,,<music21.note.Note A>,note,N164,2.0,62.0,GeneralNote
11,,<music21.chord.Chord C4 F4>,note,N165,2.0,62.0,GeneralNote
11,,<music21.note.Rest 16th>,note,N166,0.25,63.0,GeneralNote
11,,<music21.note.Note F>,note,N167,0.25,63.25,GeneralNote
11,,<music21.note.Note E->,note,N168,0.25,63.5,GeneralNote
11,,<music21.note.Note D->,note,N169,0.25,63.75,GeneralNote
11,,<music21.note.Note C>,note,N170,0.25,64.0,GeneralNote
11,,<music21.note.Note A>,note,N171,2.0,64.0,GeneralNote
11,,<music21.chord.Chord C4 F4>,note,N172,2.0,64.0,GeneralNote
11,,<music21.note.Note D->,note,N173,0.25,64.25,GeneralNote
11,,<music21.note.Note C>,note,N174,0.25,64.5,GeneralNote
11,,<music21.note.Note D->,note,N175,0.25,64.75,GeneralNote
11,,<music21.note.Note E->,note,N176,0.25,65.0,GeneralNote
11,,<music21.note.Note D->,note,N177,0.25,65.25,GeneralNote
11,,<music21.note.Note E->,note,N178,0.25,65.5,GeneralNote
11,,<music21.note.Note C>,note,N179,0.25,65.75,GeneralNote
11,11,<music21.spanner.Slur <music21.note.Note F><music21.note.Note C>>,slur,N761,2.5,0.0,Slur
11,,<music21.dynamics.Dynamic f>,f,N768,,,DynamicPoint
12,,<music21.note.Note D->,note,N180,1.5,66.0,GeneralNote
12,,<music21.chord.Chord D-4 F4>,note,N181,2.0,66.0,GeneralNote
12,,<music21.note.Note B->,note,N182,2.0,66.0,GeneralNote
12,,<music21.note.Note C>,note,N183,0.25,67.5,GeneralNote
12,,<music21.note.Note B->,note,N184,0.25,67.75,GeneralNote
12,,<music21.chord.Chord B-4 D-5 F5>,note,N185,1.0,68.0,GeneralNote
12,,<music21.chord.Chord D-4 F4>,note,N186,2.0,68.0,GeneralNote
12,,<music21.note.Note B->,note,N187,2.0,68.0,GeneralNote
12,,<music21.note.Note F>,note,N188,0.25,69.0,GeneralNote
12,,<music21.note.Note G->,note,N189,0.25,69.25,GeneralNote
12,,<music21.note.Note F>,note,N190,0.25,69.5,GeneralNote
12,,<music21.note.Note E->,note,N191,0.25,69.75,GeneralNote
12,,<music21.note.Note D->,note,N192,0.25,70.0,GeneralNote
12,,<music21.chord.Chord D-4 F4>,note,N193,2.0,70.0,GeneralNote
12,,<music21.note.Note B->,note,N194,2.0,70.0,GeneralNote
12,,<music21.note.Note C>,note,N195,0.25,70.25,GeneralNote
12,,<music21.note.Note B->,note,N196,0.25,70.5,GeneralNote
12,,<music21.note.Note A->,note,N197,0.25,70.75,GeneralNote
12,,<music21.note.Note G->,note,N198,0.5,71.0,GeneralNote
12,,<music21.note.Note A->,note,N199,0.25,71.5,GeneralNote
12,,<music21.note.Note F>,note,N200,0.25,71.75,GeneralNote
13,,<music21.note.Note G->,note,N201,1.0,72.0,GeneralNote
13,,<music21.chord.Chord B-3 D-4>,note,N202,2.0,72.0,GeneralNote
13,,<music21.note.Note E->,note,N203,2.0,72.0,GeneralNote
13,,<music21.note.Note G->,note,N204,0.5,73.0,GeneralNote
13,,<music21.note.Note B->,note,N205,0.25,73.5,GeneralNote
13,,<music21.note.Note D->,note,N206,0.25,73.75,GeneralNote
13,,<music21.note.Note G->,note,N207,1.0,74.0,GeneralNote
13,,<music21.chord.Chord B-3 C4>,note,N208,2.0,74.0,GeneralNote
13,,<music21.note.Note E->,note,N209,2.0,74.0,GeneralNote
13,,<music21.note.Note G->,note,N210,0.25,75.0,GeneralNote
13,,<music21.note.Note F>,note,N211,0.25,75.25,GeneralNote
13,,<music21.note.Note E->,note,N212,0.25,75.5,GeneralNote
13,,<music21.note.Note D->,note,N213,0.25,75.75,GeneralNote
13,,<music21.note.Note C>,note,N214,0.75,76.0,GeneralNote
13,,<music21.chord.Chord B-3 C4>,note,N215,2.0,76.0,GeneralNote
13,,<music21.note.Note E->,note,N216,2.0,76.0,GeneralNote
13,,<music21.note.Note E->,note,N217,0.125,76.75,GeneralNote
13,,<music21.note.Note D->,note,N218,0.125,76.875,GeneralNote
13,,<music21.note.Note C>,note,N219,0.25,77.0,GeneralNote
13,,<music21.note.Note D->,note,N220,0.25,77.25,GeneralNote
13,,<music21.note.Note E->,note,N221,0.5,77.5,GeneralNote
13,,<music21.dynamics.Dynamic p>,p,N769,,,DynamicPoint
14,,<music21.note.Note F>,note,N222,0.75,78.0,GeneralNote
14,,<music21.note.Rest half>,note,N223,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,N224,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,N225,2.0,78.0,GeneralNote
14,,<music21.note.Rest half>,note,N226,2.0,78.0,GeneralNote
14,,<music21.chord.Chord A3 C4>,note,N227,2.0,78.0,GeneralNote
14,,<music21.note.Note E->,note,N228,2.0,78.0,GeneralNote
14,,<music21.note.Note G>,note,N229,0.125,78.75,GeneralNote
14,,<music21.note.Note A>,note,N230,0.125,78.875,GeneralNote
14,,<music21.note.Note A>,note,N231,0.75,79.0,GeneralNote
14,,<music21.note.Note G>,note,N232,0.125,79.75,GeneralNote
14,,<music21.note.Note A>,note,N233,0.125,79.875,GeneralNote
14,,<music21.note.Note B->,note,N234,4.0,80.0,GeneralNote
14,,<music21.note.Rest quarter>,note,N235,1.0,80.0,GeneralNote
14,,<music21.chord.Chord F3 B-3>,note,N236,2.0,80.0,GeneralNote
14,,<music21.note.Note D->,note,N237,2.0,80.0,GeneralNote
14,,<music21.note.Rest eighth>,note,N238,0.5,81.0,GeneralNote
14,,<music21.note.Note F>,note,N239,0.5,81.5,GeneralNote
14,,<music21.note.Note G->,note,N240,1.5,82.0,GeneralNote
14,,<music21.note.Note B->,note,N241,2.0,82.0,GeneralNote
14,,<music21.note.Note E->,note,N242,2.0,82.0,GeneralNote
14,,<music21.note.Note E->,note,N243,0.5,83.5,GeneralNote
14,15,<music21.dynamics.Crescendo <music21.note.Note F><music21.note.Note E->>,diminuendo,N792,,,DynamicRegion
15,,<music21.note.Note B->,note,N244,4.0,84.0,GeneralNote
15,,<music21.note.Note C>,note,N245,1.0,84.0,GeneralNote
15,,<music21.note.Note F>,note,N246,2.0,84.0,GeneralNote
15,,<music21.note.Note F>,note,N247,2.0,84.0,GeneralNote
15,,<music21.note.Note C>,note,N248,0.25,85.0,GeneralNote
15,,<music21.note.Note D->,note,N249,0.25,85.25,GeneralNote
15,,<music21.note.Note C>,note,N250,0.25,85.5,GeneralNote
15,,<music21.note.Note D->,note,N251,0.25,85.75,GeneralNote
15,,<music21.note.Note E->,note,N252,0.25,86.0,GeneralNote
15,,<music21.note.Note F>,note,N253,2.0,86.0,GeneralNote
15,,<music21.note.Note F>,note,N254,2.0,86.0,GeneralNote
15,,<music21.note.Note D->,note,N255,0.25,86.25,GeneralNote
15,,<music21.note.Note C>,note,N256,0.25,86.5,GeneralNote
15,,<music21.note.Note D->,note,N257,0.25,86.75,GeneralNote
15,,<music21.note.Note E->,note,N258,0.25,87.0,GeneralNote
15,,<music21.note.Note F>,note,N259,0.25,87.25,GeneralNote
15,,<music21.note.Note E->,note,N260,0.25,87.5,GeneralNote
15,,<music21.note.Note F>,note,N261,0.25,87.75,GeneralNote
15,,<music21.note.Note A>,note,N262,2.0,88.0,GeneralNote
15,,<music21.note.Note G->,note,N263,1.0,88.0,GeneralNote
15,,<music21.note.Note F>,note,N264,2.0,88.0,GeneralNote
15,,<music21.note.Note F>,note,N265,2.0,88.0,GeneralNote
15,,<music21.note.Note F>,note,N266,0.75,89.0,GeneralNote
15,,<music21.note.Note E->,note,N267,0.25,89.75,GeneralNote
15,,<music21.dynamics.Dynamic p>,p,N770,,,DynamicPoint
15,18,<music21.dynamics.Diminuendo <music21.note.Note B-><music21.note.Note A->>,diminuendo,N794,,,DynamicRegion
16,,<music21.note.Note B->,note,N268,1.5,90.0,GeneralNote
16,,<music21.note.Note D->,note,N269,1.5,90.0,GeneralNote
16,,<music21.note.Note B->,note,N270,2.0,90.0,GeneralNote
16,,<music21.chord.Chord F3 B-3>,note,N271,2.0,90.0,GeneralNote
16,,<music21.note.Note C>,note,N272,0.5,91.5,GeneralNote
16,,<music21.note.Note E->,note,N273,0.5,91.5,GeneralNote
16,,<music21.note.Note D->,note,N274,2.0,92.0,GeneralNote
16,,<music21.chord.Chord F4 B-4>,note,N275,2.0,92.0,GeneralNote
16,,<music21.note.Rest half>,note,N276,2.0,92.0,GeneralNote
16,,<music21.note.Rest quarter>,note,N277,1.0,92.0,GeneralNote
16,,<music21.note.Rest half>,note,N278,2.0,92.0,GeneralNote
16,,<music21.note.Rest eighth>,note,N279,0.5,93.0,GeneralNote
16,,<music21.note.Note B->,note,N280,0.5,93.5,GeneralNote
16,,<music21.note.Note D->,note,N281,2.0,94.0,GeneralNote
16,,<music21.chord.Chord F4 B-4>,note,N282,2.0,94.0,GeneralNote
16,,<music21.note.Rest half>,note,N283,2.0,94.0,GeneralNote
16,,<music21.note.Note D->,note,N284,1.5,94.0,GeneralNote
16,,<music21.note.Rest half>,note,N285,2.0,94.0,GeneralNote
16,,<music21.note.Note F>,note,N286,0.5,95.5,GeneralNote
16,,<music21.expressions.TextExpression 'cresc.'>,cresc.,N802,0.0,91.5,TextExpression
17,,<music21.note.Note D->,note,N287,1.5,96.0,GeneralNote
17,,<music21.chord.Chord F-4 B-4>,note,N288,1.5,96.0,GeneralNote
17,,<music21.note.Note G>,note,N289,2.0,96.0,GeneralNote
17,,<music21.note.Note C->,note,N290,0.25,97.5,GeneralNote
17,,<music21.note.Rest eighth>,note,N291,0.5,97.5,GeneralNote
17,,<music21.note.Rest eighth>,note,N292,0.5,97.5,GeneralNote
17,,<music21.note.Note B->,note,N293,0.25,97.75,GeneralNote
17,,<music21.note.Note F->,note,N294,2.0,98.0,GeneralNote
17,,<music21.chord.Chord B-4 D-5>,note,N295,2.0,98.0,GeneralNote
17,,<music21.note.Note G>,note,N296,1.0,98.0,GeneralNote
17,,<music21.note.Note G>,note,N297,0.25,99.0,GeneralNote
17,,<music21.note.Note B->,note,N298,0.25,99.25,GeneralNote
17,,<music21.note.Note A->,note,N299,0.25,99.5,GeneralNote
17,,<music21.note.Note G>,note,N300,0.25,99.75,GeneralNote
17,,<music21.chord.Chord D-5 F-5>,note,N301,1.5,100.0,GeneralNote
17,,<music21.chord.Chord B-4 D-5>,note,N302,1.5,100.0,GeneralNote
17,,<music21.note.Note D->,note,N303,2.0,100.0,GeneralNote
17,,<music21.note.Note E->,note,N304,0.25,101.5,GeneralNote
17,,<music21.note.Rest eighth>,note,N305,0.5,101.5,GeneralNote
17,,<music21.note.Rest eighth>,note,N306,0.5,101.5,GeneralNote
17,,<music21.note.Note D->,note,N307,0.25,101.75,GeneralNote
17,,<music21.dynamics.Dynamic f>,f,N771,,,DynamicPoint
17,,<music21.dynamics.Dynamic sf>,sf,N772,,,DynamicPoint
17,,<music21.dynamics.Dynamic sf>,sf,N773,,,DynamicPoint
18,,<music21.note.Note G>,note,N308,2.0,102.0,GeneralNote
18,,<music21.chord.Chord B-4 D-5>,note,N309,2.0,102.0,GeneralNote
18,,<music21.note.Rest half>,note,N310,2.0,102.0,GeneralNote
18,,<music21.note.Rest whole>,note,N311,4.0,102.0,GeneralNote
18,,<music21.note.Rest half>,note,N312,2.0,102.0,GeneralNote
18,,<music21.note.Rest whole>,note,N313,4.0,102.0,GeneralNote
18,,<music21.note.Note D->,note,N314,1.5,102.0,GeneralNote
18,,<music21.note.Note C->,note,N315,0.25,103.5,GeneralNote
18,,<music21.note.Note B->,note,N316,0.25,103.75,GeneralNote
18,,<music21.note.Note G>,note,N317,1.5,104.0,GeneralNote
18,,<music21.chord.Chord B-4 D-5>,note,N318,1.5,104.0,GeneralNote
18,,<music21.note.Rest half>,note,N319,2.0,104.0,GeneralNote
18,,<music21.note.Rest half>,note,N320,2.0,104.0,GeneralNote
18,,<music21.note.Note F->,note,N321,0.5,104.0,GeneralNote
18,,<music21.note.Note E->,note,N322,0.5,104.5,GeneralNote
18,,<music21.note.Note F->,note,N323,0.5,105.0,GeneralNote
18,,<music21.note.Note F->,note,N324,0.25,105.5,GeneralNote
18,,<music21.note.Rest eighth>,note,N325,0.5,105.5,GeneralNote
18,,<music21.note.Rest eighth>,note,N326,0.5,105.5,GeneralNote
18,,<music21.note.Note D->,note,N327,0.5,105.5,GeneralNote
18,,<music21.note.Note E->,note,N328,0.25,105.75,GeneralNote
18,,<music21.note.Note A->,note,N329,2.0,106.0,GeneralNote
18,,<music21.note.Rest half>,note,N330,2.0,106.0,GeneralNote
18,,<music21.chord.Chord C-5 E-5>,note,N331,2.0,106.0,GeneralNote
18,,<music21.note.Rest half>,note,N332,2.0,106.0,GeneralNote
18,,<music21.note.Note C->,note,N333,0.25,106.0,GeneralNote
18,,<music21.note.Note B->,note,N334,0.25,106.25,GeneralNote
18,,<music21.note.Note A->,note,N335,0.25,106.5,GeneralNote
18,,<music21.note.Note B->,note,N336,0.25,106.75,GeneralNote
18,,<music21.note.Note C->,note,N337,0.25,107.0,GeneralNote
18,,<music21.note.Note A->,note,N338,0.25,107.25,GeneralNote
18,,<music21.note.Note B->,note,N339,0.25,107.5,GeneralNote
18,,<music21.note.Note C->,note,N340,0.25,107.75,GeneralNote
18,,<music21.dynamics.Dynamic sf>,sf,N774,,,DynamicPoint
18,,<music21.dynamics.Dynamic sf>,sf,N775,,,DynamicPoint
18,25,<music21.dynamics.Diminuendo <music21.note.Note A-><music21.note.Note G->>,diminuendo,N796,,,DynamicRegion
19,,<music21.note.Note A->,note,N341,0.5,108.0,GeneralNote
19,,<music21.note.Rest half>,note,N342,2.0,108.0,GeneralNote
19,,<music21.note.Rest half>,note,N343,2.0,108.0,GeneralNote
19,,<music21.note.Rest half>,note,N344,2.0,108.0,GeneralNote
19,,<music21.note.Rest half>,note,N345,2.0,108.0,GeneralNote
19,,<music21.note.Note F->,note,N346,1.0,108.0,GeneralNote
