measure_start,measure_end,object,value,id,quarterlength,offset,type
1,,<music21.note.Rest dotted-whole>,note,sporck1,6.0,0.0,GeneralNote
1,,<music21.note.Note B->,note,sporck2,2.0,0.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,sporck3,2.0,0.0,GeneralNote
1,,<music21.note.Rest dotted-whole>,note,sporck4,6.0,0.0,GeneralNote
1,,<music21.note.Rest quarter>,note,sporck5,1.0,2.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,sporck6,2.0,2.0,GeneralNote
1,,<music21.note.Rest eighth>,note,sporck7,0.5,3.0,GeneralNote
1,,<music21.note.Note B->,note,sporck8,0.5,3.5,GeneralNote
1,,<music21.note.Note E->,note,sporck9,1.5,4.0,GeneralNote
1,,<music21.chord.Chord E-4 G-4>,note,sporck10,2.0,4.0,GeneralNote
1,,<music21.note.Note G->,note,sporck11,0.5,5.5,GeneralNote
1,1,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note G->>,slur,sporck792,2.0,0.0,Slur
1,,<music21.dynamics.Dynamic p>,p,sporck833,,,DynamicPoint
1,,<music21.expressions.TextExpression 'Modérément...'>,Modérément Lent.,sporck844,0.0,0.0,TextExpression
1,,<music21.expressions.TextExpression 'très soutenu'>,très soutenu,sporck845,0.0,0.0,TextExpression
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None,sporck854,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark andante Quarter=72>,andante,sporck855,0.0,0.0,TempoIndication
1,,<music21.tempo.MetronomeMark Quarter=52.5 (playback only)>,None None,sporck856,0.0,0.0,MetronomeMark
1,,<music21.tempo.MetronomeMark andante Quarter=72>,andante 72,sporck857,0.0,0.0,MetronomeMark
2,,<music21.note.Rest dotted-whole>,note,sporck12,6.0,6.0,GeneralNote
2,,<music21.note.Note C->,note,sporck13,2.0,6.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4>,note,sporck14,2.0,6.0,GeneralNote
2,,<music21.note.Rest dotted-whole>,note,sporck15,6.0,6.0,GeneralNote
2,,<music21.note.Rest quarter>,note,sporck16,1.0,8.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,sporck17,2.0,8.0,GeneralNote
2,,<music21.note.Rest eighth>,note,sporck18,0.5,9.0,GeneralNote
2,,<music21.note.Note E->,note,sporck19,0.5,9.5,GeneralNote
2,,<music21.note.Note A->,note,sporck20,1.5,10.0,GeneralNote
2,,<music21.chord.Chord E-4 A-4 C-5>,note,sporck21,2.0,10.0,GeneralNote
2,,<music21.note.Note C->,note,sporck22,0.5,11.5,GeneralNote
2,2,<music21.spanner.Slur <music21.note.Note E-><music21.note.Note C->>,slur,sporck793,2.0,0.0,Slur
3,,<music21.note.Rest dotted-whole>,note,sporck23,6.0,12.0,GeneralNote
3,,<music21.note.Note D>,note,sporck24,2.0,12.0,GeneralNote
3,,<music21.chord.Chord E-4 F4 A-4>,note,sporck25,2.0,12.0,GeneralNote
3,,<music21.note.Rest dotted-whole>,note,sporck26,6.0,12.0,GeneralNote
3,,<music21.note.Rest quarter>,note,sporck27,1.0,14.0,GeneralNote
3,,<music21.chord.Chord D4 F4 A-4>,note,sporck28,2.0,14.0,GeneralNote
3,,<music21.note.Rest eighth>,note,sporck29,0.5,15.0,GeneralNote
3,,<music21.note.Note F>,note,sporck30,0.5,15.5,GeneralNote
3,,<music21.note.Note A->,note,sporck31,1.0,16.0,GeneralNote
3,,<music21.chord.Chord D4 F4>,note,sporck32,2.0,16.0,GeneralNote
3,,<music21.note.Note A->,note,sporck33,0.25,17.0,GeneralNote
3,,<music21.note.Note G->,note,sporck34,0.25,17.25,GeneralNote
3,,<music21.note.Note A->,note,sporck35,0.25,17.5,GeneralNote
3,,<music21.note.Note B->,note,sporck36,0.25,17.75,GeneralNote
3,4,<music21.spanner.Slur <music21.note.Note F><music21.note.Note E->>,slur,sporck794,4.25,0.0,Slur
4,,<music21.note.Note G->,note,sporck37,0.125,18.0,GeneralNote
4,,<music21.note.Note G->,note,sporck38,1.5,18.0,GeneralNote
4,,<music21.note.Note E->,note,sporck39,2.0,18.0,GeneralNote
4,,<music21.note.Rest half>,note,sporck40,2.0,18.0,GeneralNote
4,,<music21.note.Note A->,note,sporck41,0.125,18.125,GeneralNote
4,,<music21.note.Note G->,note,sporck42,0.125,18.25,GeneralNote
4,,<music21.note.Note A->,note,sporck43,0.125,18.375,GeneralNote
4,,<music21.note.Note G->,note,sporck44,1.0,18.5,GeneralNote
4,,<music21.note.Note F>,note,sporck45,0.25,19.5,GeneralNote
4,,<music21.note.Note F>,note,sporck46,0.25,19.5,GeneralNote
4,,<music21.note.Note E->,note,sporck47,0.25,19.75,GeneralNote
4,,<music21.note.Note E->,note,sporck48,0.25,19.75,GeneralNote
4,,<music21.note.Rest half>,note,sporck49,2.0,20.0,GeneralNote
4,,<music21.note.Rest half>,note,sporck50,2.0,20.0,GeneralNote
4,,<music21.note.Note G->,note,sporck51,2.0,20.0,GeneralNote
4,,<music21.note.Rest quarter>,note,sporck52,1.0,20.0,GeneralNote
4,,<music21.note.Rest eighth>,note,sporck53,0.5,21.0,GeneralNote
4,,<music21.note.Note B->,note,sporck54,0.5,21.5,GeneralNote
4,,<music21.note.Rest half>,note,sporck55,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,sporck56,2.0,22.0,GeneralNote
4,,<music21.chord.Chord G-4 B-4 E-5>,note,sporck57,2.0,22.0,GeneralNote
4,,<music21.note.Note G->,note,sporck58,1.5,22.0,GeneralNote
4,,<music21.note.Note E->,note,sporck59,0.5,23.5,GeneralNote
4,5,<music21.spanner.Slur <music21.note.Note B-><music21.note.Note B->>,slur,sporck795,2.5,0.0,Slur
5,,<music21.note.Rest dotted-whole>,note,sporck60,6.0,24.0,GeneralNote
5,,<music21.note.Note G->,note,sporck61,2.0,24.0,GeneralNote
5,,<music21.chord.Chord G-4 B-4 D-5>,note,sporck62,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck63,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck64,2.0,24.0,GeneralNote
5,,<music21.note.Note B->,note,sporck65,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck66,2.0,24.0,GeneralNote
5,,<music21.note.Rest half>,note,sporck67,2.0,24.0,GeneralNote
5,,<music21.note.Rest whole>,note,sporck68,4.0,26.0,GeneralNote
5,,<music21.note.Rest quarter>,note,sporck69,1.0,26.0,GeneralNote
5,,<music21.note.Note B->,note,sporck70,2.0,26.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,sporck71,2.0,26.0,GeneralNote
5,,<music21.note.Rest 16th>,note,sporck72,0.25,27.0,GeneralNote
5,,<music21.note.Note G->,note,sporck73,0.25,27.25,GeneralNote
5,,<music21.note.Note F->,note,sporck74,0.25,27.5,GeneralNote
5,,<music21.note.Note E->,note,sporck75,0.25,27.75,GeneralNote
5,,<music21.note.Note F->,note,sporck76,1.5,28.0,GeneralNote
5,,<music21.note.Note B->,note,sporck77,2.0,28.0,GeneralNote
5,,<music21.chord.Chord D-3 G-3 B-3>,note,sporck78,2.0,28.0,GeneralNote
5,,<music21.note.Note D->,note,sporck79,0.5,29.5,GeneralNote
5,6,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note E->>,slur,sporck796,2.75,0.0,Slur
6,,<music21.note.Rest dotted-whole>,note,sporck80,6.0,30.0,GeneralNote
6,,<music21.note.Note E->,note,sporck81,2.0,30.0,GeneralNote
6,,<music21.chord.Chord E-4 G-4 C-5>,note,sporck82,2.0,30.0,GeneralNote
6,,<music21.chord.Chord G-3 C-4>,note,sporck83,2.0,30.0,GeneralNote
6,,<music21.chord.Chord C-3 E-3>,note,sporck84,2.0,30.0,GeneralNote
6,,<music21.note.Note E->,note,sporck85,2.0,32.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,sporck86,2.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,sporck87,2.0,32.0,GeneralNote
6,,<music21.note.Rest quarter>,note,sporck88,1.0,32.0,GeneralNote
6,,<music21.note.Rest half>,note,sporck89,2.0,32.0,GeneralNote
6,,<music21.note.Rest eighth>,note,sporck90,0.5,33.0,GeneralNote
6,,<music21.note.Note G->,note,sporck91,0.5,33.5,GeneralNote
6,,<music21.note.Note E->,note,sporck92,2.0,34.0,GeneralNote
6,,<music21.chord.Chord G-4 C-5>,note,sporck93,2.0,34.0,GeneralNote
6,,<music21.note.Rest half>,note,sporck94,2.0,34.0,GeneralNote
6,,<music21.note.Note E->,note,sporck95,1.5,34.0,GeneralNote
6,,<music21.note.Rest half>,note,sporck96,2.0,34.0,GeneralNote
6,,<music21.note.Note C->,note,sporck97,0.5,35.5,GeneralNote
6,7,<music21.spanner.Slur <music21.note.Note G-><music21.note.Note G>>,slur,sporck797,2.5,0.0,Slur
7,,<music21.note.Rest dotted-whole>,note,sporck98,6.0,36.0,GeneralNote
7,,<music21.chord.Chord E-5 B-5>,note,sporck99,2.0,36.0,GeneralNote
7,,<music21.note.Note B->,note,sporck100,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,sporck101,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,sporck102,2.0,36.0,GeneralNote
7,,<music21.note.Note G>,note,sporck103,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,sporck104,2.0,36.0,GeneralNote
7,,<music21.note.Rest half>,note,sporck105,2.0,36.0,GeneralNote
7,,<music21.note.Rest quarter>,note,sporck106,1.0,38.0,GeneralNote
7,,<music21.note.Rest quarter>,note,sporck107,1.0,38.0,GeneralNote
